,Astro,Endo,Excitatory L2/3,Excitatory L4,Excitatory L5,Excitatory L6,Inhibitory Other,Inhibitory Pvalb,Inhibitory Sst,Inhibitory Vip,Micro,Neuron Other,Olig,Other,Smc
24,0.13872874,0.0065592155,0.09337289,4.0815117e-05,0.022745283,0.35649937,0.031347647,0.040346127,0.014457767,0.13434908,0.033858623,0.0041141543,0.004584629,3.234832e-06,0.118992455
25,0.09076413,0.00037377476,0.05266579,0.025047291,0.26768568,0.27398717,0.013103973,0.00047465536,2.7676552e-07,0.09054575,0.018074473,0.016961645,0.0018198785,0.0047702114,0.14372523
26,0.09275743,0.024141807,0.014270925,3.42193e-05,0.3540798,0.238942,0.009301549,0.005018645,5.0496897e-07,0.06466585,0.012362129,7.770988e-06,0.020230437,0.012422424,0.15176453
27,0.17930119,0.11483203,0.18936285,2.3504614e-05,0.13178654,0.0820481,0.077103905,0.008510081,0.007963835,0.05755773,0.00069200783,0.055048954,0.021804528,5.633903e-07,0.07396408
28,0.20710069,0.10713414,0.10914269,3.8988142e-05,0.08981495,1.5342972e-05,0.0006525249,0.04548277,0.03051805,0.055679936,0.031044777,0.05315308,0.116035454,0.06316083,0.09102583
29,0.24275541,0.18436529,0.012697267,0.03653589,0.29780045,0.01990743,0.002343351,0.0068143336,3.226966e-07,0.072530106,0.0010135849,0.022853298,0.0014526504,0.018318042,0.08061251
30,0.17818126,0.23132437,0.05130149,0.17253067,0.06964675,0.05446772,1.9671925e-06,0.044241756,4.845658e-07,0.05517312,0.031273864,0.005340814,0.0010205717,0.014640162,0.09085505
31,0.1278729,0.15927427,0.07943577,0.14038713,0.03883724,0.10079911,0.0045170453,0.07696441,2.816019e-07,0.05110295,0.052697916,0.0034246976,0.004335163,0.014548223,0.14580294
32,0.19253682,0.2352575,0.20730484,0.17350756,3.1497097e-05,0.031722542,9.631941e-06,3.170772e-06,5.388708e-07,0.058119517,0.003752728,0.002634599,0.00080839574,0.013356322,0.08095423
33,0.2196011,0.120551616,0.25394046,0.07037684,0.078908846,0.024851426,1.1370003e-05,0.0049921772,0.0018518526,0.03026092,0.0027147664,0.017688306,0.0064696833,0.023626609,0.1441541
34,0.17625058,0.097654745,0.2908173,0.12448536,0.00088984834,0.034680746,0.019163648,0.018803138,0.0014992891,0.061064366,0.033042334,0.009829269,9.0868056e-08,0.0034573649,0.12836197
35,0.082322516,0.10964563,0.15029189,0.04285441,0.04189727,0.09574037,0.05442086,0.13921346,4.2442616e-07,0.08692156,0.050424404,0.014093194,0.011585039,0.0026001108,0.11798886
36,0.17147519,0.13532086,0.29220855,0.050806303,2.4080751e-05,0.025584718,2.6560065e-06,0.02232363,4.66384e-07,0.041509006,0.07318402,0.033154853,8.547922e-08,0.017065179,0.1373404
37,0.26843873,0.13292895,8.56403e-06,0.002760778,1.0655431e-05,0.14974248,0.27115995,2.455372e-06,8.2235164e-07,0.00015514895,0.034897,0.019631637,0.00043063358,0.01572888,0.10410329
38,0.13587944,0.010649829,1.6221216e-05,0.005612125,0.13932644,0.4561785,4.3662662e-06,3.5821154e-06,1.2517366e-06,0.04496074,0.04819814,6.0815314e-06,2.9238342e-07,0.0069887927,0.15217432
39,0.15562157,0.027380176,0.046704326,3.0872563e-06,1.7606646e-05,0.09983377,0.00019475269,0.010901395,0.007968556,0.17452776,2.8725879e-05,0.072829485,0.29010016,1.6583141e-06,0.113886915
40,0.28997806,1.0308335e-05,0.0057650744,3.347372e-06,2.4678648e-06,0.01542417,0.030004725,0.006945318,5.003304e-07,0.101609245,0.042654175,0.05962679,0.3303007,0.008033616,0.1096415
41,0.42732003,0.11565559,8.049815e-06,6.9611187e-06,3.8948347e-06,0.037967745,4.837755e-06,1.5910053e-05,1.0771975e-06,7.799339e-05,4.7129997e-06,2.5482042e-05,0.2552631,2.4454941e-06,0.16364218
42,0.17778641,0.0039206604,2.2724635e-05,3.344735e-06,0.16387415,0.32245567,0.0439448,1.710915e-06,0.002615036,0.04495187,0.020505145,4.4670716e-05,0.038029008,0.0016731556,0.18017168
43,0.12675808,0.020157844,0.07093086,3.341379e-05,0.2356161,0.2897774,5.0321673e-06,0.048035495,0.0011083626,0.016817566,0.024237214,0.023302043,0.0002339606,0.0053617596,0.13762484
44,0.17997028,0.019554412,0.07354682,0.010319126,0.09877351,0.26324734,0.012126496,0.1277727,4.1725164e-07,0.041018564,0.0139969485,0.009887907,0.015090438,0.018489614,0.11620542
45,0.3531179,0.06810103,0.16740815,0.038132723,2.9117818e-05,0.14831309,0.0017402278,0.025573509,0.01225031,0.028969113,5.715361e-06,0.0197589,0.031255025,1.7017616e-06,0.105343446
46,0.31379104,0.022505678,0.10631288,0.011519994,0.12656955,0.087110795,0.060876265,0.03307116,0.028088568,0.009577137,0.020928731,0.0041029155,0.043609686,0.014879721,0.1170559
47,0.16267349,0.016181057,0.10605696,1.8092654e-05,0.37050855,4.884808e-06,0.1327384,0.021075778,7.586085e-07,0.04191526,0.00846689,0.00029331035,0.0046480023,0.0064979238,0.12892063
48,0.17899828,0.01510621,0.1161943,0.12641066,0.22059783,5.6309536e-06,0.07616293,0.084392756,0.0025596363,0.02718483,0.021464696,0.014368973,0.00030082942,0.017022083,0.099230394
49,0.17088686,0.01780726,0.00010145295,0.30691135,0.14993042,0.06286275,8.034535e-06,0.12935479,0.000377055,0.010436637,0.011797483,0.03486832,0.0021093704,0.0059795002,0.09656872
50,0.11977111,0.04556628,2.2925587e-05,0.29007396,8.932049e-05,0.14449137,0.018821606,0.20659798,4.482939e-07,0.0038950024,0.0273793,0.033154123,0.014191543,0.021667948,0.07427713
51,0.13659072,0.09235592,0.30525142,0.11485153,0.037532628,0.0011665642,0.07229087,0.10176843,4.118199e-07,0.027979733,0.008977717,0.010573765,0.0027319712,0.008946165,0.078982204
52,0.08180082,0.017613553,0.29774654,0.082402505,1.3185638e-05,0.02627719,8.3338555e-06,0.26235908,7.276745e-07,0.07511965,0.01764765,0.014550744,5.282253e-05,0.0053898566,0.11901745
53,0.10141569,2.8629843e-06,0.2733248,0.13276106,0.06826606,0.080314696,0.05596834,0.018091157,3.9509635e-07,0.12496286,0.029388877,0.0020005743,0.022080353,0.027300412,0.06412197
54,0.09620096,0.01589048,0.27616435,0.045540262,4.3333912e-05,0.10848167,0.03268045,0.037596866,0.15113422,0.09692325,0.0030819133,0.00022504857,0.00034175697,0.0021807863,0.13351469
55,0.26609713,0.017969012,0.045155868,0.052665338,1.6681786e-05,0.046960942,0.22299059,1.889858e-06,6.425792e-07,0.13837011,0.046656717,0.025428435,0.00012024569,8.0538047e-07,0.13756545
56,0.5759346,0.16614841,1.3138007e-05,0.033450447,5.592615e-06,0.019672943,0.00056865154,0.021506432,9.600448e-07,0.09020225,0.00014945076,2.3163673e-06,0.0008876102,0.015319465,0.07613764
57,0.16821392,3.470567e-06,0.11536011,6.7005085e-06,0.12686639,0.13211153,6.8881754e-06,0.02584591,1.192653e-06,0.004332848,0.08817892,0.032032426,0.12773597,0.011679101,0.16762452
58,0.37402633,0.09640462,0.027346691,1.1489102e-05,0.03245569,0.00011495943,0.038164534,0.019738447,0.007640109,0.13959241,0.014170448,1.4350579e-05,0.16080092,7.75484e-07,0.08951832
59,0.23511668,0.06685828,0.029299568,6.017737e-06,4.331435e-06,2.3364662e-06,0.00019139517,2.0515183e-06,1.0870266e-06,7.390212e-05,1.9422243e-05,0.063690394,0.39801785,5.514977e-06,0.20671125
60,0.070368014,0.06441141,1.9261101e-06,3.2324192e-06,0.001018048,0.012717953,0.028017377,0.041282598,5.923987e-07,0.09707235,0.043288387,0.069151945,0.36083946,1.1356395e-05,0.21181527
61,0.12975374,0.029070737,1.133303e-05,4.283282e-06,0.15141308,0.31423077,0.0458358,0.046180837,0.036863282,0.03301742,0.025218502,0.018703042,0.06452324,0.0023168311,0.10285711
62,0.2098142,0.019730514,0.11766307,0.047572542,0.0001259542,0.3612413,0.024180973,0.020227011,0.00433616,0.015272407,0.031627707,0.021076676,0.0014131119,0.013239706,0.11247856
63,0.11342014,4.652941e-06,0.018956464,5.831517e-06,0.17602918,0.38175103,0.014257416,0.020407299,0.0075092884,0.06787081,0.01515538,0.021315016,0.013284887,0.009101804,0.14093085
64,0.17882492,0.0068617077,5.8401497e-06,0.06536251,0.3584858,0.12849593,0.008868061,3.2070718e-06,8.6287343e-07,0.04253719,6.090343e-06,0.038104583,0.036702976,0.030309668,0.10543076
65,0.1418699,0.053351715,0.07218156,0.0006851856,0.34672147,0.00054914964,0.017835382,0.0751235,5.2561194e-07,0.019171292,0.025372524,0.030565385,0.05546978,0.029687447,0.13141505
66,0.21476547,0.004044516,0.23532729,3.829333e-06,0.36305514,2.655394e-05,4.5668145e-05,0.10493714,6.6953794e-07,0.015905201,0.008982239,8.225085e-05,1.177189e-05,0.0040392014,0.048772898
67,0.128436,0.077749826,9.5242685e-05,0.27608195,0.13711755,0.06779391,0.020366045,0.027125318,0.0025571613,0.07314416,0.023571601,0.0049887192,0.026499374,0.043936696,0.090536535
68,0.23812167,0.033759486,0.0025390023,0.43216377,0.00040363192,0.016422717,1.7732526e-05,0.033473548,3.85845e-07,0.025830967,0.05424092,0.04580534,0.0031845167,0.0019099948,0.11212627
69,0.14613056,0.018159464,0.06355932,0.3259088,0.22202969,0.028931098,0.037541814,0.00089282874,3.1912595e-07,0.01814949,0.03982558,0.006051927,0.013726461,0.015330108,0.063762635
70,0.17233704,0.022167526,0.19908288,0.21058764,0.17000444,0.00016634166,1.86712e-05,0.028571187,0.0008112627,0.0021259857,0.0399756,0.008395244,0.007972131,0.013442598,0.12434153
71,0.15746938,0.035704896,0.23780024,0.12595908,0.010463239,0.053103145,0.088478245,0.03633592,6.216765e-07,0.08549502,0.016134635,0.004449058,1.1222984e-06,0.004711257,0.14389426
72,0.15135366,0.035575308,0.21981683,0.07065817,0.00022394452,0.09211921,0.030683242,0.12466741,0.013385178,0.094547875,0.016504707,0.009768443,0.009511273,0.022980563,0.108204186
73,0.09927551,0.036240175,0.3115789,0.071687974,0.036402803,0.17930631,0.027735878,0.013287544,4.5257596e-07,0.010317789,0.031498853,0.046092544,0.00088351313,0.0067900657,0.12890178
74,0.30671784,0.023370966,0.104903854,3.9164142e-06,7.642033e-06,0.061503626,0.175859,0.058714394,7.511088e-07,0.078056686,0.06466142,0.015699586,0.012482917,0.0045025796,0.09351476
75,0.47024482,3.896344e-06,1.5423324e-06,2.5906747e-06,5.730881e-06,0.062919244,2.3329942e-06,3.053867e-06,7.635422e-07,0.19064575,1.6124857e-06,0.032395657,0.083415404,0.022792762,0.1375648
76,0.061226986,5.975957e-05,1.5532438e-05,0.015421878,0.17788193,0.20116709,0.2260101,0.049531974,2.4004473e-06,0.07470301,0.055716213,5.4633747e-06,3.8765975e-07,0.01090274,0.1273546
77,0.4056538,0.0009721371,1.5529744e-06,2.90867e-06,0.12497019,8.6007385e-06,6.6409907e-06,0.038212035,0.043504227,0.16699065,9.119724e-05,0.0493283,0.043659527,0.014291228,0.11230686
78,0.31482738,0.077056356,3.315132e-06,0.053238396,0.00020704205,2.6080575e-06,2.0460315e-05,0.025322005,0.046264775,0.06948337,0.0012982814,0.056103718,0.25419095,0.030231817,0.07174952
79,0.29417208,0.061971217,3.6280749e-06,2.6041457e-06,0.0036396924,0.025087401,0.026729269,0.00021220121,3.9648125e-07,0.0732504,5.1290062e-06,0.04265133,0.2888674,6.9760704e-06,0.18340023
80,0.1285563,0.043873545,4.0658564e-05,2.2095069e-06,0.17551641,0.30418754,0.041814514,0.026431484,0.0014246483,0.06645194,0.02638492,0.00018717334,0.010883395,0.017749118,0.15649615
81,0.12885955,0.0677524,0.047523387,5.42303e-05,0.011951901,0.43718582,0.019725269,1.7185843e-06,0.0032958786,0.058102522,0.033441897,0.061220754,0.014960984,0.012884425,0.10303928
82,0.22807068,0.041171633,0.04219902,5.2866476e-06,1.9503632e-05,0.17401372,0.04874124,0.2611825,5.41618e-07,0.074675284,2.4380026e-06,4.2501684e-05,0.0022851566,0.017018098,0.11057246
83,0.20901476,0.057386365,0.06356408,8.780151e-06,1.6202233e-05,0.13356891,0.030832386,0.2127324,0.0248393,0.08590521,0.020040657,0.043113504,0.010203187,0.0025633688,0.10621095
84,0.2642615,6.201551e-06,0.10019896,0.00028301522,0.3439716,0.012342076,0.0139915515,0.08624824,9.887015e-07,0.05436201,0.021102853,2.2880784e-05,0.0041714893,8.0927316e-07,0.09903571
85,0.22179061,0.028508408,0.11177282,0.10930246,0.045252454,0.06480773,9.507089e-06,0.05350122,0.004170821,0.041261885,0.038340535,0.03820583,0.04242835,0.06076855,0.1398788
86,0.15100451,0.020061493,0.0006161551,0.23314296,0.095651984,0.05729199,0.07034738,0.04072987,0.07825974,0.050895166,0.02617026,0.009748315,0.022931647,0.010087807,0.13306083
87,0.208479,4.5384484e-05,0.057681207,0.3821569,0.10370007,0.060676083,0.028887259,0.0038118917,4.3765496e-07,5.9016438e-05,0.036576368,0.0054237414,0.0017101995,0.021222224,0.089570165
88,0.16280863,0.067938834,0.08083553,0.38924244,2.0566786e-05,0.06356023,0.0064555914,0.044494376,4.371884e-07,0.01370227,0.005916218,0.059475243,0.0015095689,0.0027113985,0.10132864
89,0.09073713,0.043315597,0.24803387,0.19062886,0.083096355,7.071584e-05,4.333878e-05,0.0780128,7.783755e-07,0.022521967,0.046256807,0.0051986384,0.032932293,0.04101576,0.11813513
90,0.18724686,0.0045012464,0.33256617,0.10676495,0.0039037368,0.04601295,0.02736862,0.04141648,0.0075837565,0.00053386105,0.06376417,0.041959964,0.00016352143,1.5822425e-06,0.13621213
91,0.11506817,2.6566677e-06,0.08141211,0.054503098,0.025147643,0.16304201,0.10530848,3.707958e-06,3.5601995e-06,0.04258156,0.092478245,0.10882995,2.1631226e-07,0.0064290226,0.20518951
92,0.21475561,0.030432696,0.25968152,0.082325704,9.788648e-06,0.110051006,0.023268513,0.03587717,6.248506e-07,0.060024098,0.021571936,0.012137785,0.00062198937,0.0061440957,0.14309752
93,0.42792535,0.013460015,0.10917258,0.0037876223,9.24131e-05,0.15365592,7.974893e-06,1.89426e-05,1.6667864e-06,0.048505895,0.13446204,0.09632784,0.012403265,7.215024e-07,0.0001777032
94,0.30458245,0.049169853,0.016764589,0.09010769,0.0010553193,3.959273e-06,0.00013243202,0.035341702,1.2547533e-06,0.036691565,0.032503866,2.018832e-05,0.24227703,2.6667446e-06,0.19134545
95,0.18081917,0.047645938,3.6279775e-06,2.1161118e-06,0.01835998,0.23104583,0.093004756,0.03257163,5.519831e-07,0.10520303,0.033931382,4.5730234e-05,0.036936205,0.019650927,0.2007791
96,0.3641019,0.090048306,2.7793283e-06,0.00018102133,6.696937e-05,0.030469658,0.048444867,2.7815315e-06,6.106198e-07,0.0013136155,0.028720658,0.036697336,0.24636656,0.003590449,0.14999253
97,0.44459468,1.830303e-05,2.5122963e-06,3.8725666e-06,4.5485453e-06,0.029499926,1.8767345e-06,1.0437345e-06,5.0190516e-07,0.093837865,5.792617e-06,0.019052634,0.30434978,0.0034538016,0.10517285
98,0.19593026,0.05769998,0.023122402,2.2504264e-05,6.4478763e-06,0.21140903,2.0638197e-06,0.011638606,7.6291997e-07,0.007191555,0.039601382,0.07584901,0.23220845,3.842055e-06,0.14531358
99,0.12320467,0.03261112,0.020705651,1.5348007e-05,0.14690371,0.334244,0.032955546,2.3791101e-06,0.017490141,4.5433353e-06,0.019702133,0.03097961,0.07865633,9.225482e-07,0.16252398
100,0.16879804,0.027895795,0.03545833,0.08586836,0.0031765557,0.16333267,0.06880913,0.21716796,0.0015154749,0.028366027,0.01069112,0.013437144,0.020364491,0.0057095974,0.14940935
101,0.08302581,0.007140063,0.0015326416,0.14672224,0.10014726,0.3011436,8.354559e-05,0.05114775,0.011449118,0.06666964,0.01207735,0.029006436,0.041121557,0.042054545,0.10667846
102,0.17646345,0.037216205,0.01809403,0.022100037,0.10070198,0.070008434,0.16094433,0.03188958,0.09797302,0.094526716,0.020853894,0.024429888,0.038629603,0.009649698,0.09651909
103,0.20250638,0.030792613,0.009880705,7.11243e-06,0.34630135,0.016344162,0.015041282,0.12549491,0.0040653422,0.0665399,0.036115576,0.055979837,0.00012001061,0.0034413096,0.087369576
104,0.21096627,0.0040193326,0.1408425,0.030794194,4.477267e-05,0.07372255,0.08766844,0.27212068,2.3611062e-06,0.0038708625,0.041984167,0.01118218,0.030776804,0.03774317,0.054261696
105,0.20274103,7.2173443e-06,0.040987313,0.26066023,0.026081456,0.049348965,0.05528559,0.121744424,0.0008137531,0.048414737,0.026628207,0.0480576,0.001603162,0.008509959,0.10911645
106,0.16263823,0.0227847,0.008066482,0.3390605,0.060149238,0.03537412,0.022916699,0.16721798,4.4846388e-07,0.0142836,0.049569968,9.527071e-05,1.138188e-07,0.009707679,0.10813493
107,0.13367812,0.022612764,0.08116036,0.25086012,0.12556706,0.01587886,0.07794731,0.03095164,0.06474365,0.04573438,0.042175263,0.004482907,0.0012604541,0.0058186636,0.09712841
108,0.20187305,0.019148806,0.19153215,0.10797511,0.048460867,0.00013418026,0.06963897,0.08046893,0.0027691843,0.09735573,0.0030301674,0.03999198,0.0003817276,0.009559771,0.12767945
109,0.112598665,0.06088718,0.13349262,0.2034977,0.045143668,0.043038018,0.05879632,0.041230053,7.5685455e-07,0.1087209,0.023853166,0.020073773,0.0024990286,0.010280766,0.13588734
110,0.0933131,0.042707313,0.23397143,0.12893529,0.0010052788,0.054327376,0.046298347,0.037455946,0.0012344003,0.14527193,0.037410416,0.011402029,0.009197553,0.008352081,0.14911751
111,0.10840373,5.132311e-05,0.14352791,0.11822374,2.7442622e-05,0.22787951,0.062475353,0.031486098,9.192371e-07,0.048496056,0.048930652,0.024815181,0.0049164323,0.028680438,0.15208521
112,0.31097683,0.19750136,1.1889942e-05,0.033171084,3.868183e-06,0.17993684,0.012996654,3.8552685e-06,6.682137e-07,0.14680766,4.284175e-06,0.0075010043,0.0014904094,0.0334942,0.07609931
113,0.18407312,0.0940863,2.9639355e-05,5.222548e-06,0.10554217,0.10310518,0.06734394,0.25540835,0.011828405,5.006581e-05,0.043975063,1.0902794e-05,1.8830413e-07,0.036732074,0.0978093
114,0.46929955,2.0718667e-06,5.7630828e-06,3.7089019e-06,0.0015167389,0.06556129,2.5663169e-06,0.0126617765,0.1651625,0.07346945,4.5950287e-06,0.016400691,0.11378832,3.577047e-06,0.082117364
115,0.23256013,0.05353234,3.33974e-06,0.031864397,6.4232013e-06,4.1026656e-06,5.5551463e-06,0.04250448,7.281527e-07,0.048923455,1.6786937e-06,0.06611056,0.42776945,1.4049462e-05,0.096699245
116,0.09545943,0.10291551,2.3233973e-05,0.024526594,0.00015273884,0.42135894,0.03818976,0.010748939,9.838271e-07,0.021252789,7.413464e-06,0.024279024,0.0842755,0.008654026,0.16815509
117,0.09455136,0.028916955,0.01065204,0.04801296,0.19620389,0.36183506,0.021453978,0.0050538494,3.4340442e-07,0.0076027024,0.004388035,0.030017016,0.045408938,3.1265876e-07,0.14590247
118,0.14455791,4.55561e-05,0.10171815,0.03159304,0.13535525,0.3228978,4.2357882e-05,0.040443797,3.7857802e-07,0.042003136,0.007846832,0.01958586,0.0040663634,0.007963472,0.14188017
119,0.16200161,0.053441603,0.111640565,0.033840913,0.11449,0.3441856,5.994262e-05,1.067675e-05,0.0029803931,0.036669124,0.02164446,0.018712249,0.016947798,0.0043188403,0.079056166
120,0.2146113,0.056562677,1.5807045e-05,1.1294936e-05,0.14842045,0.16872828,0.03215353,0.040532455,0.059762005,0.09688871,0.028483184,0.021744264,0.046952274,0.04525052,0.039883155
121,0.10626406,0.023484766,0.06677672,2.9141045e-06,0.24393477,0.030920817,0.11605303,0.26262137,6.0083204e-07,0.015952328,0.025528017,0.0033237333,0.019447118,0.006807308,0.07888235
122,0.18697034,0.0050653336,0.09050109,0.18400703,0.24039812,8.8000386e-05,0.031350773,0.006893467,0.0033487035,0.02613539,0.04385314,0.012217683,0.0007865596,0.014609215,0.15377516
123,0.271047,0.03150315,8.045815e-05,0.40921292,2.8120485e-05,0.040330127,0.020210637,0.05104978,5.1887173e-07,0.018290786,0.042343296,0.029449731,0.022379337,0.0033277576,0.060746435
124,0.2330399,2.2046539e-05,0.0130993,0.34774673,6.980376e-05,0.031931754,0.009812757,0.032516424,0.037099764,0.08210067,3.3188792e-06,0.032766584,0.04652782,0.031535774,0.10172739
125,0.14551382,0.022014823,0.3172279,0.15878847,0.08594364,0.10022977,1.7836035e-05,0.017508361,0.0017639158,0.009482656,0.031693283,0.018409487,0.0031935866,0.010976985,0.07723546
126,0.13295114,0.08771266,0.22466274,0.17753823,0.05991659,1.2034439e-05,0.0017021782,0.03253784,0.00751109,0.09952183,0.000107711436,0.023823328,0.031727117,0.022751309,0.09752419
127,0.15162338,0.04593822,0.14699914,5.3167e-05,0.074229695,0.13496041,0.08343364,0.15314399,0.00033604843,0.05668724,0.0060542263,0.01652823,0.0003303572,0.016900035,0.11278219
128,0.1909848,0.03184817,0.13486168,0.09265012,1.5761752e-05,0.093963176,0.049630553,0.016269159,0.05547644,0.10871841,0.018421372,0.047064185,0.0037204893,0.00408963,0.15228605
129,0.13960667,0.016136317,0.16251877,0.04852672,0.093222916,0.13027267,0.11148086,0.03371351,0.0061195022,0.06979379,0.058846515,0.023110693,8.359394e-05,0.002999909,0.10356752
130,3.1644402e-06,0.2644535,1.8125582e-05,1.2703877e-05,1.5305555e-05,0.20979851,0.04102375,1.1912551e-05,3.863421e-06,0.057131108,0.08215643,0.13170849,6.21201e-07,0.044440262,0.1692222
131,0.106170855,1.3218172e-05,2.2707607e-06,0.0002640798,4.2603974e-06,8.428921e-06,0.5781521,0.048323415,1.2688068e-05,8.696931e-06,2.624153e-06,0.09397108,0.004225738,8.627716e-07,0.1688397
132,0.21222198,5.197778e-06,3.2261914e-06,5.117559e-06,0.00015374688,0.10163095,0.06513987,0.020296413,0.30222327,0.11834697,0.023346007,0.023464056,0.034731206,0.0132551165,0.08517689
133,0.29956126,0.024696719,9.796887e-06,3.648925e-06,0.0006246644,0.052289944,0.033436142,0.019204613,0.115468904,0.12523042,0.0043973187,0.056630567,0.15703152,5.499165e-06,0.111409076
134,0.113166645,0.056001704,0.02429473,3.5404322e-05,0.008707963,7.1468507e-06,3.523182e-05,2.4327917e-06,5.6372187e-07,0.029923646,0.0007524977,0.051416967,0.5510327,3.9412294e-06,0.16461845
