	Astro	Endo	Excitatory L2/3	Excitatory L4	Excitatory L5	Excitatory L6	Inhibitory Other	Inhibitory Pvalb	Inhibitory Sst	Inhibitory Vip	Micro	Neuron Other	Olig	Other	Smc
19	0.18047577219593067	0.027183218169202078	0.0698275582901362	0.010681017365293519	0.039072278422935654	0.09850098248087916	0.06360163379643444	0.04070347383092431	0.049873456064975875	0.25538675292418567	0.0056277328324720564	0.014648978377000592	0.05359406114206985	0.0723521254177029	0.01847095868985698
20	0.17052256146787817	0.02025700472511019	0.09304893458055508	0.06687249461537802	0.01783057154210783	0.05630565751984772	0.037162925328315825	0.026533700494022375	0.16827288217983027	0.11285740206037795	0.01582008091763017	0.02546257409381185	0.06404280978326443	0.08459631197548359	0.040414088716386624
21	0.18340004803939652	0.03176214798232854	0.08075107665333134	0.013209281918342395	0.09481908245215805	0.048169384629089464	0.06721622506564426	0.021773792472597305	0.08142404658717789	0.07562914909185925	0.008069227381767708	0.01853344362446694	0.14824648415024985	0.09412623688959658	0.03287037306199399
22	0.13097408799780075	0.06994431980278687	0.014172440845433598	0.08648464367168518	0.12092735155574276	0.025024732801149103	0.002730419694301535	0.04885598922276135	0.06756642183449083	0.09303942170699388	0.01256751634311004	0.04305706531445035	0.13832797686099402	0.06870059017597885	0.07762702217232102
23	0.11605452960691122	0.026206303728562173	0.06915943632654672	0.05543596480129826	0.08273318235663325	0.2275465031942715	0.03629712236508841	0.06564443975465209	0.060093095266880635	0.10060269617900744	0.005146030380503309	0.046024511249600226	0.05054482714040375	0.04032225205348385	0.018189105596157187
24	0.08990815628080745	0.039138827549492605	0.05235161207761509	0.08338788800384865	0.08895903099620842	0.20333419682757928	0.08075905760236171	0.035753773080733305	0.08531225768951882	0.14445148876745784	0.006462524810305383	0.012865736124050637	0.0251052053239833	0.0246404589821723	0.02756978588386506
25	0.06771095188156219	0.025719875088705584	0.08832712098843834	0.07003609887232534	0.08841880837118628	0.26604705847422416	0.059144906054335054	0.04201297112953498	0.07730335340333769	0.09076983076167092	0.004834410151760898	0.023077887200269608	0.024170862526827777	0.04410187632017679	0.028323988775644342
26	0.07151479256149587	0.02295020859843411	0.13382236096195646	0.05028182154099299	0.1561060412617806	0.1163006755744573	0.0850561135658273	0.047376789500125915	0.11942879199631837	0.07472380665013563	0.00474904749357081	0.0358812648168865	0.030705250900780596	0.02202402901994818	0.02907900555728954
27	0.11979994269137878	0.05847730471953397	0.044649269165061595	0.05662779816544032	0.18694800332898823	0.08880032089452146	0.12762838930257195	0.016545882520639276	0.07323057504385273	0.06919360185946362	0.009641871801804798	0.03814958606094203	0.03619689966208731	0.04482325714518634	0.029287297638527558
28	0.13025802129356914	0.050890503119639545	0.07865017917680232	0.04646173527595757	0.07846409860662182	0.07776395036418261	0.0697645238301196	0.019145342871641047	0.1404195301643494	0.06906488408586718	0.01925697066502786	0.03424247135098058	0.09973719546940973	0.05990487833589921	0.025975715389932538
29	0.1333586901894457	0.05188641050213521	0.05988611145870399	0.06028974804836663	0.18308341477723497	0.05672672257752798	0.050332001032109254	0.03802775609495011	0.08163831628162371	0.11986967391701116	0.008973133387039874	0.04098546515011742	0.03859480603241687	0.04978111817026917	0.026566632381047985
30	0.09689774881851415	0.06081604750721738	0.11922908240343165	0.11501938769370838	0.04321114511090378	0.06299917016774338	0.021941739745579506	0.08304055959942191	0.08025092360246619	0.0992332012527676	0.022650420669532007	0.056598792579014685	0.032671292882628676	0.06090667167021398	0.04453381629685685
31	0.10654538955335575	0.08490303765755318	0.08135186412868399	0.14634832962371022	0.05010780008102845	0.041151555578429595	0.05282009452211217	0.08562849712596934	0.07398159035742438	0.08617104564153158	0.02253468442781057	0.033195630953926414	0.03218072178899711	0.05226696237225444	0.050812796187212815
32	0.11308829779096186	0.06742856581710512	0.1361755780432302	0.10167162843900404	0.06640905867150039	0.06670232109269801	0.035523809720322784	0.07832062481337387	0.09354341224371572	0.06665412459460517	0.010747018709971669	0.01923885818842929	0.03593278482854754	0.057134539696691806	0.05142937734984256
33	0.13671493267452733	0.03722361568695138	0.21611558900278569	0.07201232082562806	0.05882969494122991	0.08856358932158996	0.06893986339299346	0.058648369117621724	0.006571876790292854	0.08498956659685213	0.00669894687832302	0.04514355216232881	0.03753590098300687	0.04988131811936287	0.032130863506505895
34	0.09914369777576401	0.06110697271929337	0.16961826270510394	0.10345875776443336	0.034355353751179485	0.08950523560527433	0.043150719224344394	0.030741636485707807	0.06937306474112816	0.1038134671321535	0.01006318700404924	0.03975487065400691	0.031448082685289175	0.05238914863285916	0.06207754311941326
35	0.07775229484557299	0.05865610179257032	0.1447356796218818	0.0706036242151299	0.06262237684787503	0.07621367873760548	0.07362688574388417	0.09372899635570639	0.08441342199221809	0.10027783937523771	0.009739564685072049	0.0413427294393872	0.027349349402103394	0.0527394294029023	0.026198027542853483
36	0.10320001012070068	0.0775940691568042	0.17816129827574867	0.08243558614942968	0.019204848442774636	0.042972994562290284	0.01418359051749999	0.05361278881207171	0.04900345425239825	0.12458706564897475	0.044886932673092315	0.061614175149514526	0.03148810587735484	0.05247936727838509	0.06457571308296052
37	0.12852952671030568	0.09476294007957403	0.10379917882441453	0.02092463152415258	0.05915903252564571	0.0028806121510676417	0.18102003965389252	0.028592507137261428	0.0808350720394471	0.09202778346109375	0.02809286981929784	0.044548349079872124	0.037730711661701416	0.05490230955718743	0.042194435775086254
38	0.06563630867847468	0.020696562705755536	0.16356237709462376	0.05334012924402519	0.06169506677599214	0.11372923851027308	0.0544117060011046	0.04783703758585886	0.146321075851874	0.13602497383939802	0.005010570115408801	0.024570795881297104	0.03542703403550687	0.06095960151289457	0.010777522167512687
39	0.1157298026684181	0.0628006483603162	0.08014990950880063	0.056478920775545706	0.02381776206372342	0.07054605515714635	0.08466892131368375	0.07533471831686561	0.05374560004951796	0.11459718865736455	0.010767594575891892	0.08699000291485433	0.09356213309652422	0.04074396966005126	0.030066772881296062
40	0.1550029421502997	0.03602327653648983	0.08217939161289399	0.05170765225281366	0.002859352266034944	0.013607361305399895	0.10757611796228497	0.047249262114774725	0.060383808008943274	0.13925595362354437	0.008100692014668206	0.0481896682296747	0.13233261595909337	0.07657368462008585	0.03895822134299848
41	0.21353451945121832	0.043791155719793334	0.07299177667804288	0.025102435535515822	0.03826635675483498	0.07265453042170726	0.06241778831674226	0.07924693031514118	0.07490816918776197	0.07993813693648384	0.008820100113721271	0.016455509252990354	0.12903294875174479	0.05597928825236066	0.02686035431194102
42	0.09787967410174661	0.030272664084816422	0.08140658143567284	0.060080856924484935	0.10861463599816426	0.1954236173724122	0.07730604590288276	0.017696950776932854	0.08845115680266649	0.07852395046060227	0.005901572561045639	0.03304048027794029	0.04346917490984239	0.05382081849456749	0.028111819896222297
43	0.08911663347776734	0.03669081283765753	0.1064074599204059	0.00827562684917951	0.0813807020404353	0.31518005958299616	0.0014752571566459278	0.07274440875061594	0.06607501039367485	0.09504705761495152	0.006464318790006753	0.02958332004635267	0.029173278735869775	0.04410195574645267	0.018284098056988263
44	0.12090661242270556	0.033514896569280424	0.08617483015563607	0.07054005995015364	0.0845613227354267	0.15813089296603874	0.058022387654856684	0.12072265204948154	0.0754861425174113	0.06187894803837624	0.0062108736740922495	0.011841948772645201	0.03787355333836414	0.05579756837870848	0.01833731077682304
45	0.14908837134355804	0.051895218275383584	0.08707251102043594	0.05835494805547074	0.0560546623534887	0.11507973737789313	0.062389764371630886	0.05019784907310952	0.08036560969949577	0.08989115955280963	0.008997393025252865	0.02260796776001474	0.04437534848843834	0.06395096759819438	0.05967849200482393
46	0.16493520302736395	0.032397677316032394	0.044454604426528654	0.07396172811362989	0.09926429384459834	0.10934289031321623	0.07836532399178509	0.08172992451233507	0.08281505464749359	0.04998757686280047	0.005867588482421966	0.03350471553554009	0.046031548676232735	0.05294476869261084	0.04439710155741076
47	0.11082401547512902	0.016088717840567274	0.09689467714564674	0.05981173202863552	0.19390080322679415	0.029877292277076868	0.14800277490083674	0.06141867368425113	0.07103299567652434	0.10864518912324221	0.0032673350151511183	0.03444947322317114	0.02938310502357761	0.023679988419770565	0.012723226939625404
48	0.08766718406828887	0.03407278479090005	0.08403139223149884	0.16269625438285396	0.11336685122035878	0.051196126965490765	0.076168295921424	0.06105556730155879	0.08432225425585639	0.10725756070103878	0.006232388803348067	0.04346971870177123	0.027472831303616826	0.043776586117741614	0.017214203234253198
49	0.10091652311316214	0.01700773312654015	0.016049998148671408	0.23958275294552006	0.09165879802537259	0.07912488163197745	0.04382797461290494	0.10012271353312083	0.09854333637352984	0.039511410220008196	0.020891537060258897	0.031136037491371213	0.029583344562279706	0.04357524835548547	0.048467710799797045
50	0.07312060679515697	0.035970098040167264	0.04861182113922163	0.20030498109905703	0.03185625863745258	0.13027444386603257	0.09025989670947103	0.08704135915278449	0.07931312300787463	0.09230610049459548	0.006323047810341017	0.0377334084046502	0.02430839744286492	0.04551068139910357	0.01706577600122637
51	0.09670647660738228	0.050168351380382295	0.18772321127978142	0.11106175834071273	0.028890641470414955	0.06593246620308449	0.06717608884108629	0.06460879590136029	0.08526301505437196	0.12088661187315954	0.008407593955988111	0.02561761550303137	0.037855569595570696	0.025924169663070887	0.02377763433060291
52	0.071946179671233	0.03032978209523484	0.2119688657743488	0.07402236113918145	0.033801585108285126	0.06817510409932684	0.02009400464611275	0.13006173629432366	0.1190806557529302	0.10781319603444098	0.005777348140976865	0.058005763243783606	0.022277243571750368	0.03110459995919216	0.015541574468879408
53	0.07451332000409955	0.01455693298381264	0.1527702979291117	0.15292691282274992	0.015098814324969864	0.12411832838671794	0.0691649421151546	0.051686220393715954	0.09343846792242332	0.15531977885809878	0.00316803500546169	0.026247117613527413	0.031496365175413314	0.026526106945943952	0.00896835951879954
54	0.07830172859225036	0.02102759516004258	0.15394451228892553	0.091325920669778	0.01694969236500094	0.12314260141116301	0.03733852561080992	0.05080370526382728	0.17680933661067272	0.11832597114045298	0.004218037382863179	0.04025396677527907	0.020557330668234876	0.023164113161147776	0.04383696289955156
55	0.17505166943935935	0.048298219818023305	0.09638614164720968	0.08047957604082323	0.0042387920771988575	0.015110851400291185	0.14743879244010133	0.04113405823708692	0.08045573679104606	0.1225501778267438	0.029993830369846125	0.049391595480218216	0.04399316222330159	0.03864220340302553	0.02683519280572513
56	0.2554360049493089	0.06775451828477966	0.06417126370376006	0.05852772025325563	0.006792812827247517	0.02011108729179566	0.04511627430870259	0.06922443892033797	0.05406485460534227	0.08505160116327581	0.017137692538076617	0.023791732403927762	0.09459602467426767	0.07558736065461592	0.06263661342130593
57	0.08057043448855969	0.05615587703626899	0.17142379259178797	0.005303261927989199	0.10916522849999129	0.11919848546624486	0.12710056998030791	0.057799469786062	0.006953570144544249	0.06338651437892155	0.018018365583254328	0.040467235065002834	0.04769278513269189	0.05863344027280296	0.0381309696455704
58	0.18870444316700374	0.055080622109998235	0.045906128952196555	0.04299894628525289	0.10803379489636686	0.07222360723578697	0.06151010137601162	0.04558139195509207	0.07862348885788087	0.099889011036802	0.009540457870920777	0.027893003786197322	0.07218919465508312	0.06246824354719292	0.029357564268213943
59	0.14269045589360238	0.06967864993621703	0.02360677276371978	0.06957074056813706	0.0514019892191585	0.0014981094222891135	0.12378949283594251	0.03852591460939335	0.039191211998771444	0.09833213031302464	0.011692178971547475	0.06754677130523941	0.11476456526203986	0.06712469464214814	0.08058632225876948
60	0.10169693208642366	0.07147292713407943	0.06891324490543019	0.04878726001983852	0.037474410767471926	0.04230958487835727	0.08281293812329389	0.0852689983471277	0.01500792355070715	0.1394287184734151	0.012672156457972138	0.04672898358825718	0.14742095923294365	0.0680103962635611	0.03199456617112114
61	0.09488078384551214	0.034222731364449734	0.04979928444163268	0.048409446766441884	0.11447607826696658	0.21008432476566613	0.06887552216116796	0.07368920129892012	0.09622417957655752	0.06692731592855196	0.006183456729656743	0.027002563157400863	0.04564482335825517	0.046005838952445824	0.01757444938637483
62	0.12233249221925646	0.0138096081635689	0.139413923633232	0.07762416946452297	0.03954768080933186	0.16091330613624805	0.05875225551882674	0.02725235070816633	0.09845446118262348	0.0656204139933706	0.003824425104753875	0.04671969259426449	0.04600896049361529	0.04422212113873887	0.05550413883948001
63	0.07221646514778036	0.030981129500479106	0.06395704627588192	0.05727787246614372	0.1015839167027036	0.25714736589540743	0.04383707700321365	0.04730561479849297	0.09095032629182134	0.08783281964873872	0.0057988495082709	0.04426907851927698	0.02331391046205023	0.03278014897132993	0.04074837880840942
64	0.08710555011158777	0.03206422054431996	0.02752460244690381	0.09837992223754156	0.19279739743105703	0.14062910094047992	0.053690869732068415	0.007285177436679315	0.08045520519572998	0.09851093965462344	0.010747393832755128	0.06166588991218207	0.04849110893667753	0.03981328238173826	0.02083933920565603
65	0.09445586002921133	0.03141581234090006	0.07414316701273893	0.08087608042585037	0.12134809202177121	0.10773854820653708	0.05936953854341751	0.06541851089885659	0.10099814052106053	0.08014412937602551	0.00636604986720247	0.024219361283227228	0.05984545663984037	0.0646589600569997	0.02900229277636104
66	0.09919343413423068	0.021818565822247837	0.14288985116576286	0.06822580133423936	0.11808946751460761	0.12001393054780432	0.0166891002223188	0.08652078717588521	0.14009790347303522	0.06672088480410351	0.004190142784748378	0.038979607981466546	0.03070018757223279	0.03229670787919339	0.013573627588123477
67	0.07825914288300109	0.04168236873055113	0.07377626875245398	0.17361795716570774	0.05780581112689992	0.07209810076232569	0.06910852163726959	0.0801405386857114	0.09656672728643234	0.10018456764699503	0.01888722812732191	0.01709805528498495	0.041202399057239776	0.06041240381538148	0.019159909037724045
68	0.12172680194334047	0.03296268027554489	0.10516750890473352	0.24061769551777093	0.04120475506706165	0.03749037151896919	0.034336630865127435	0.07280306790413738	0.07987920567244654	0.07451486987967484	0.006049824275203726	0.043870972514568694	0.04316035426029643	0.029178483828095778	0.03703677757302845
69	0.09860940180158659	0.026738342454749507	0.016420200205566976	0.25056687754668555	0.07884724771114372	0.1334941379767931	0.09331904571307444	0.04278342499267081	0.06481218297824967	0.09257327594268996	0.004760810068111499	0.012660761959150191	0.028838337798584163	0.04134943667711058	0.014226516173833293
70	0.10053347007349475	0.025981832695443387	0.10673817534590331	0.1655120879627767	0.05715708218620791	0.11928870307532677	0.06481630288440084	0.08741742242895655	0.06970487733952598	0.07196862633869833	0.005109574593969139	0.015994489611348525	0.030124205149386966	0.04695632960940861	0.03269682070515237
71	0.10531501133924777	0.029905371402204558	0.14241382942585293	0.11349997104046969	0.047806216471993776	0.08313574913613636	0.071430481581017	0.037056656783635775	0.07533052959255818	0.13834643456286871	0.005578042547669604	0.03664265594194639	0.031300703567436076	0.04729095809597381	0.03494738851098932
72	0.10729651999518063	0.025952507223788165	0.1518228029887503	0.0777769492162949	0.03625430028527183	0.10444803065322558	0.044375782188056906	0.1084312767536684	0.0916494445359437	0.12079700676098497	0.005074150906123737	0.021838366502924058	0.03210504415727786	0.04542517274130552	0.026752645091203307
73	0.0816520029392097	0.039078754572506216	0.2449885043572384	0.06000841822927675	0.039132877210501675	0.08735756087276743	0.07278636345739976	0.04476175470035119	0.11031656597167416	0.06852709378273374	0.006626299639440959	0.05329730145225887	0.024835978490532838	0.03550677303056417	0.031123751293544034
74	0.1591525202157141	0.016882777498772737	0.08252942080519104	0.028777077008077637	0.0939585931693836	0.022827447033149765	0.08713087523057415	0.07594714041717067	0.08477273326242799	0.1288561897619804	0.0442223657370755	0.054881048642215734	0.04717437520895767	0.03673185418004861	0.03615558182926033
75	0.27366618911976187	0.04239013889344799	0.07659152739054306	0.006235865059859533	0.044645764595744285	0.06225341013200802	0.010355063324445449	0.05064409848676288	0.033810648793305684	0.14283346923668955	0.008464924726277656	0.06100635804969766	0.09843844736791905	0.05905251064918726	0.02961158417435006
76	0.06895292175081955	0.0046450384213445215	0.01583532063368114	0.08025587641186177	0.19382434217708644	0.07285802476073938	0.22567470133839196	0.028351633925521574	0.08482548288824371	0.04593364656058605	0.019886019362456566	0.043845916233858834	0.028964165419167166	0.03215274933521621	0.05399416078102522
77	0.21974187874520587	0.031931603474508366	0.08497292272415745	0.016600073236198346	0.11409118297285452	0.05557121988159404	0.05756569541201047	0.04627603182169834	0.05564425654794553	0.13835847546962257	0.006814373523261017	0.03223577585463319	0.05761176586122476	0.059506570117182564	0.023078174357902898
78	0.1716781263210603	0.050356228527768575	0.09276926104340333	0.05931959945398022	0.003624037008985986	0.03407040961313566	0.03378505135020403	0.06388784333026461	0.08584979187816562	0.0952939625407792	0.010203197922527602	0.016243399399134717	0.13182941319851818	0.07849866626883122	0.07259101214324087
79	0.15331825707584026	0.049118028436658	0.09695823776069774	0.05412503488661132	0.039007626184925266	0.05434048778910696	0.10808845160218836	0.033689890067163296	0.06336377068265592	0.08507894562965321	0.011182657005133023	0.03209904765247835	0.1170981043450573	0.06323404360815345	0.039297417273677665
80	0.08485877365481861	0.02188869987742921	0.07312139943875622	0.054329693032079206	0.08887420045089722	0.2045511343374739	0.07928801721606533	0.0757271373528848	0.07009857557669907	0.11075302336381061	0.004136910428214476	0.024173144785653425	0.0391511613522288	0.042749515268607464	0.02629861386438146
81	0.08112979102988004	0.05086178346159011	0.14719088181330994	0.022293132509669637	0.07543852654983478	0.17800445712012186	0.053178464687411726	0.04245215009436908	0.11201168589247962	0.09982437506349877	0.008381999124957629	0.03975854460538436	0.026433424763564296	0.039896988625987326	0.023143794657940718
82	0.13681367817430032	0.059229000928334496	0.06361714681218815	0.03629226068189174	0.08055861734912488	0.12446571511951297	0.04572413394522122	0.15524908248110372	0.04879575813809097	0.11476959050338911	0.009476573998639095	0.013319448061068967	0.03722959142283063	0.04591941005963107	0.02853999232467257
83	0.11574555024382584	0.041114178348566656	0.0934998603482899	0.015699419956285408	0.07196903580301914	0.09911738504600974	0.05645873397347983	0.13701087292102307	0.1127442935596405	0.11093853931724479	0.007737057771338194	0.019464829951736953	0.03670901107182733	0.060670962110457555	0.02112026957725517
84	0.11835049318547458	0.02976523523787791	0.04356041373167466	0.048585883132250825	0.155826643750996	0.10437612650935328	0.0822228415495596	0.05697663350457027	0.12440117145665099	0.10669620158869779	0.014423894497103906	0.010369552410149679	0.03661697420078973	0.05102538215891182	0.016802553085939306
85	0.12669063850580997	0.03195080175197803	0.13542168717253672	0.051596999129798295	0.10119416975979463	0.04213918609680946	0.08159837172316661	0.04485537732176175	0.08118176347079933	0.058543150670886154	0.00766837082191305	0.06740730092700467	0.06423491805225247	0.06368920440195223	0.04182806019353666
86	0.0845758179402832	0.03757631350045701	0.055266243005299406	0.12374463071019122	0.09746763275731038	0.11650617836520152	0.07314198553651917	0.07012565731004078	0.10905709520197703	0.08587749803126951	0.006445990475252662	0.03945124415243413	0.03209394265513659	0.02709527221300116	0.04157449814562607
87	0.11484160229289235	0.022302005466979188	0.09656829134688887	0.249282161115849	0.10044004563751449	0.04709137382084285	0.030003674055427403	0.03917729945610528	0.09044720108852941	0.070817018020682	0.0049032612355219595	0.021887163173915848	0.032913735096936236	0.04751505466441824	0.031810113527496756
88	0.08490693585539848	0.042674271314872884	0.0983895075455524	0.25099357105754494	0.05510095097935387	0.047137350335380246	0.028070077009610055	0.044962243882760274	0.11091177892471613	0.07820557291122704	0.007226062174995005	0.051974450470620784	0.025693187236880414	0.03695376582800222	0.03680027447308537
89	0.08260424765838674	0.03313961505972491	0.1305418126899704	0.1346276510592809	0.013724933817827516	0.11172333565922865	0.059502001415752924	0.05637638287610733	0.11737057823586095	0.05197796139707296	0.005851412368357612	0.0374079958250804	0.035822469663725195	0.044675630642235245	0.08465397163138808
90	0.10085669975231966	0.03568162067067699	0.22975564727296752	0.06058986127694539	0.03738419913649934	0.10397351597926363	0.05194994960396622	0.05854573353373766	0.10187303185983097	0.0532106599071907	0.006868201837498947	0.05851438296148882	0.031123081274149637	0.050687991717710164	0.018985423215754384
91	0.07661416125470658	0.04577764234320369	0.1293924805629201	0.05255355764049635	0.08538961321954125	0.03620473875510093	0.06913135849563204	0.005055771256918256	0.12828300820604976	0.11431712442978645	0.02531847342843118	0.10789471471176346	0.03348505555736293	0.04249707521930898	0.048085224918778126
92	0.12213649954052969	0.036117236424009755	0.22583067453790748	0.08664434120502801	0.035484842293584645	0.04668368752558667	0.06408727407248829	0.07780313036539209	0.08462878120283615	0.06668935161084139	0.006413181877908416	0.04291266528435495	0.03588979690509925	0.04913962640836007	0.01953891074607313
93	0.23006332871121402	0.03190382182213188	0.1116995191100535	0.10944342342110445	0.021381221896937412	0.02749285774288023	0.024158595857181667	0.05762281362155124	0.014946864281179965	0.08377779771922328	0.05666755157655896	0.06250680373262017	0.07351415330094117	0.053454077545334294	0.04136716966108767
94	0.19211768458792505	0.034512072591547566	0.08983346327234143	0.0651234977959591	0.029489759596197217	0.028232148168509698	0.08457799856577512	0.14030691057785324	0.027632919421100723	0.06221169228489005	0.02313792166046952	0.021640711666326137	0.10899500350568946	0.04789908986598384	0.04428912643943203
95	0.10028699502924732	0.04884233835699338	0.09005648447063819	0.016369237132130798	0.1048797799191754	0.10083444283388623	0.10330326929481591	0.0485778394737045	0.06582728236414435	0.1502769574875033	0.008371753890343846	0.03803089727835738	0.042595083953057916	0.0447288002209264	0.03701883829507511
96	0.20314850666011763	0.060534080719124826	0.07025533746015405	0.0407479955226447	0.031966163649405785	0.03815791059009747	0.10091452976375294	0.058551821285859125	0.08131773283814624	0.03661287000095136	0.011693513864181881	0.03187624174192978	0.11745860823614349	0.08420414732157633	0.03256054034591434
97	0.21615273259289894	0.048394158854257636	0.08563152877135988	0.05413590738228608	0.07372556518207968	0.0022695607663162343	0.09077911245372922	0.0032657196775050636	0.03792597543674055	0.1065862901579024	0.009578362958604564	0.009705528157987	0.14820810366310358	0.058308336736784545	0.05533311720844463
98	0.11985318062502305	0.05154710966015219	0.08175422753305922	0.06706917753461146	0.11816924441150388	0.10181049862311929	0.021639203098459472	0.05023483381490363	0.08458861396711437	0.05984297303023972	0.010875943394973083	0.0470197519819785	0.1041958447729017	0.05425024272208969	0.027149154829870764
99	0.08146300369281352	0.056182180295924644	0.07675460596702499	0.04412607399899717	0.09139213074867177	0.20386075788485766	0.06298391862467759	0.06166995319859973	0.07189574910420132	0.10182041207499609	0.008676925483379545	0.03881074573932394	0.03945900298399002	0.026673771158001926	0.034230769044539915
