,q05cell_abundance_w_sf_Astro,q05cell_abundance_w_sf_Endo,q05cell_abundance_w_sf_Excitatory L2/3,q05cell_abundance_w_sf_Excitatory L4,q05cell_abundance_w_sf_Excitatory L5,q05cell_abundance_w_sf_Excitatory L6,q05cell_abundance_w_sf_Inhibitory Other,q05cell_abundance_w_sf_Inhibitory Pvalb,q05cell_abundance_w_sf_Inhibitory Sst,q05cell_abundance_w_sf_Inhibitory Vip,q05cell_abundance_w_sf_Micro,q05cell_abundance_w_sf_Neuron Other,q05cell_abundance_w_sf_Olig,q05cell_abundance_w_sf_Other,q05cell_abundance_w_sf_Smc
43,2.6321889996528625,0.4011405989527702,4.243154048919678,1.1378224730491637,1.619825726747513,5.798114132881165,2.1854912281036376,1.081793373823166,1.844552958011627,1.131610769033432,0.4424315825104713,1.346978235244751,0.17825797870755195,0.14510291665792466,0.8783645361661911
44,3.8023649930953978,0.39841102063655853,3.852178621292114,1.9225447475910187,2.1025236368179323,4.050125646591186,3.20934602022171,2.437422561645508,2.357602095603943,0.9500324189662933,0.4594471886754036,1.2672639906406402,0.3417506441473961,0.2602982744574547,0.606419637799263
45,2.946244776248932,0.3578572288155556,2.0895470499992372,0.6950086742639542,0.7276963800191879,1.7090960025787354,1.8723536789417268,0.5349691599607468,1.083960086107254,0.6702462702989578,0.0931087527424097,0.3241998940706253,0.20321552604436874,0.03854240253567696,0.40230339020490646
46,4.052517080307007,0.26480996012687685,2.2533429622650147,1.2817096710205078,1.5047021865844727,2.592537689208984,2.9932973980903625,1.169002217054367,1.3917181253433228,0.8559042930603027,0.26061202138662337,0.8824137777090073,0.3738254874944687,0.14122521430253981,0.629578897356987
47,2.739283871650696,0.20899400264024734,2.7691972494125365,1.0885119199752809,2.322030580043793,2.010363686084747,4.4077486276626585,1.0834715008735656,1.3409491240978242,1.286678808927536,0.1991344004869461,0.941978994011879,0.06860146075487136,0.08041152283549309,0.6629308491945267
48,2.079289424419403,0.23451778143644333,2.613581955432892,2.018167281150818,1.5897572576999663,1.9399218678474426,2.7353643774986267,1.1491467475891113,1.4655028462409974,0.9077933043241501,0.2627610355615616,0.8529951840639114,0.07665424086153508,0.18227102234959602,0.47672712951898577
49,3.477623438835144,0.23805744722485542,3.445581543445587,5.353299260139465,1.728283452987671,2.3362796187400816,3.2226296782493593,1.7989437580108643,2.0416465759277345,0.9529076397418976,0.4382875680923462,1.4753058671951294,0.08630181998014451,0.10871895402669907,0.7155049920082093
50,2.1194571018218995,0.5005690276622772,3.1318687319755556,3.9102460384368896,1.1348209083080292,2.738203155994415,2.774253177642822,1.584943038225174,1.7559195697307588,0.882074710726738,0.35601479560136795,1.131579202413559,0.1425540067255497,0.21461560130119325,0.4305263191461563
51,2.2401665687561034,0.6284875422716141,4.56004831790924,1.3244634211063384,0.6206473231315612,1.6386117875576018,2.1223215103149413,1.1975342512130738,1.5194814503192902,0.8746110886335373,0.1749754101037979,0.8162628918886184,0.06741677932441234,0.18258505687117577,0.569708576798439
52,1.569194769859314,0.1579992152750492,4.325977754592896,1.118429321050644,0.8106903314590455,2.020027148723602,2.2037554740905763,1.8758350908756256,1.7483519554138183,0.8588050782680512,0.2366785578429699,1.0319548666477203,0.02121272124350071,0.12235735580325127,0.5951071798801423
53,3.1382546186447144,0.23942069411277772,9.447840309143066,4.479265522956848,1.6051115095615387,3.4049746870994566,4.731452775001526,1.3112751483917235,3.2880159258842467,2.751298224925995,0.6372462660074234,1.7160360872745515,0.3783063441514969,0.332213319838047,0.7724941909313202
54,2.9821472764015198,0.37791743874549866,9.468343114852905,2.743354892730713,1.2301333665847778,3.2962483286857607,4.36468186378479,1.4729683220386505,4.225508403778076,1.7330545485019684,0.3509694516658783,1.8993093609809875,0.06411870233714581,0.1280398428440094,1.0768968880176544
55,3.179492878913879,0.15548262670636176,1.5059514820575715,0.6766770631074905,0.5238857984542846,0.8490585684776306,3.605591607093811,0.45902017056941985,0.9645491868257523,0.8585548579692841,0.540433943271637,0.7774918377399445,0.031131078209728002,0.06810785382986069,0.5831782847642899
56,2.084106993675232,0.36717002391815184,0.36041972041130066,0.1639811262488365,0.0899078145623207,0.1871772587299347,0.5995202392339707,0.3144877776503563,0.16124958246946336,0.18074415102601052,0.013400865299627186,0.16744989082217215,0.012426694389432669,0.04755723476409912,0.07378389239311219
57,0.7405355632305145,0.05096606463193894,0.968892902135849,0.16041631400585174,0.7727045357227326,0.9205419093370437,1.4772117495536805,0.33193543255329133,0.43437022566795347,0.24676139578223227,0.21790912225842476,0.5987220197916031,0.1952693648636341,0.08410806618630887,0.21843287572264672
58,2.3582132339477537,0.3005990043282509,0.8678873538970947,0.24984442442655563,0.7113826692104339,0.3374083533883095,1.520074909925461,0.328629232943058,0.6574283242225647,0.3922255262732506,0.11246745809912682,0.28168476819992067,0.4312681570649147,0.07155221402645111,0.22946122884750367
59,0.7145888924598693,0.1209028646349907,0.20124546959996223,0.16013409867882727,0.18780063316226006,0.09164136908948421,0.7693213790655136,0.13915093690156938,0.1665713369846344,0.2480230748653412,0.010818171268329025,0.2858951255679131,0.573704007267952,0.06373150534927845,0.17791483849287032
60,0.8408001244068146,0.246105994284153,0.7825388699769974,0.3405810669064522,0.450881290435791,0.7616436362266541,1.9258626282215119,0.5403758019208909,0.7210584342479706,0.5955411791801453,0.2696734741330147,0.7821642130613327,1.8509880900382996,0.3604961007833481,0.5683152705430985
61,2.1025471687316895,0.2970768794417381,2.412842035293579,0.8356482565402985,1.7043290376663207,3.815787947177887,3.0455899119377134,0.9038793534040451,1.488312155008316,0.6041799992322922,0.19553320556879045,1.0010822504758834,0.4518594443798065,0.1708032615482807,0.47804764062166216
62,1.789697778224945,0.16357902213931083,2.736203682422638,0.7062185794115067,0.699677312374115,2.1570287108421327,1.5895733773708343,0.4437466949224472,1.043744719028473,0.4327831223607063,0.11988575831055641,0.9184949040412903,0.10671418122947217,0.17283404618501663,0.273630878329277
63,2.0336358904838563,0.19893861711025237,3.010737359523773,1.2638393998146058,1.8604851245880127,5.6980952501296995,2.695837950706482,1.067383086681366,1.8732533514499665,1.0830040335655213,0.23720579743385314,1.5186146795749664,0.1860225848853588,0.1231340754777193,0.7332588791847229
64,1.1480721712112427,0.03966485857963562,0.7884165555238724,0.3696324422955513,1.447569054365158,1.5633974194526672,1.2678646206855775,0.3496296063065529,0.6805601984262466,0.39098183512687684,0.027567529305815696,0.3972878694534302,0.11120392233133317,0.08023938164114952,0.256977678835392
65,2.5065264225006105,0.4173773229122162,2.978848457336426,1.4707150280475616,2.6523391246795653,3.2639093518257143,3.545466363430023,1.6664527773857116,1.919703370332718,1.1165216326713563,0.24739227890968324,1.2438761115074157,0.6487830638885498,0.44985164105892184,0.7629648447036743
66,2.729817831516266,0.21193236336112023,4.137515449523926,1.1234532237052917,2.1933234453201296,2.297055923938751,2.8503790736198424,1.3491784453392028,2.420042300224304,0.8583660036325454,0.23480726927518844,0.9197174638509751,0.047783375903964045,0.09417465627193451,0.33379638493061065
67,2.0293809533119203,0.5291442424058914,2.5891762018203734,2.8592204928398135,1.3006841599941255,2.6531974196434023,2.9489246249198913,1.0625339508056642,1.8801730632781983,1.140696918964386,0.4101396679878235,1.0181806981563568,0.27325949519872667,0.46888867765665054,0.42982074320316316
68,3.5635119915008544,0.447139373421669,4.006648206710816,4.953627347946167,0.9316179633140564,2.1387320518493653,2.7084442019462585,1.1693603098392487,2.1430249571800233,0.8148627907037735,0.4491918608546257,1.3512830197811128,0.22257638275623323,0.2345783904194832,0.5965843588113785
69,3.3234541535377504,0.25198347568511964,4.418413257598877,6.924455690383911,1.689534878730774,2.6950257182121278,4.290419173240662,0.8625793933868409,2.1990269660949706,1.0648959398269653,0.6249242663383484,1.2595563530921936,0.3423306971788406,0.32341882288455964,0.606799739599228
70,3.969752776622772,0.31267342418432237,6.0095126867294315,4.8188787460327145,2.564926874637604,3.313944101333618,4.102059984207154,2.1247697830200196,2.833862638473511,1.2195681512355805,0.5499168276786804,1.4602282166481018,0.304529669880867,0.16739713475108148,1.1974662303924561
71,3.0173213958740233,0.33595515340566634,5.422873711585998,2.2949175953865053,1.2493907630443573,2.628218650817871,3.3048483967781066,0.9206284910440445,2.2048056364059447,1.573975795507431,0.3987930238246918,1.7386035978794099,0.1010259211063385,0.21446508839726447,0.8543121963739395
