"","Astro","Endo","Excitatory.L2.3","Excitatory.L4","Excitatory.L5","Excitatory.L6","Inhibitory.Other","Inhibitory.Pvalb","Inhibitory.Sst","Inhibitory.Vip","Micro","Neuron.Other","Olig","Other","Smc"
"15",0.0801956975071811,0.0413254804685756,0.376597487710573,0.0708852813886008,0.0625426282327102,0.0423387018104555,0.0331604204583896,0.0822915270955272,0.00659892948130399,0.0217382653957258,0.0488149067944306,0.0755870220770428,0.0193976633787615,0.0078686248330441,0.0306573633676778
"16",0.107288373981578,0.0236499578845656,0.231221359535145,0.133575814145258,0.0273118942195474,0.154384634588614,0.0481564743365637,0.0539458783022578,0.00430040021985009,0.0451388098135112,0.042659844963148,0.0651881051966846,0.00486589770115039,0.0249912246187117,0.0333213304934134
"17",0.0778735779117793,0.0268991369446113,0.213709205967091,0.0730881946082548,0.0264584984762822,0.119906736255118,0.0630332528455534,0.0233707863914137,0.0508617464188015,0.0883470631239635,0.0535249864120902,0.129194175257213,8.61683748549137e-05,0.0212332474754467,0.0324132235375266
"18",0.149503610838677,0.000135047485729317,0.0729137123328955,0.0763224701057007,0.000135047486332663,0.000135047486332659,0.00013504748633266,0.0915612387570575,0.0211453582861058,0.103792313706009,0.409269888057455,0.0255644647608606,0.000135047486340053,0.00215413064981148,0.0470975750743604
"19",0.202172022531227,0.0212197600086021,0.000123318053778525,0.000123318053778525,0.13552945360452,0.0651714121587855,0.125043150272503,0.0964007346063223,0.000123318053806223,0.241711328579212,0.0451590615077037,0.000123318053778524,0.00309598840387109,0.0239170312276907,0.0400867848844217
"20",0.214328982508111,0.0151272405179481,0.040880488044533,0.000182088875654367,0.0630799455878655,0.082796255377836,0.0549267355107174,0.064649137728134,0.180308598743011,0.0611291130983757,0.0470974506971846,0.0463229963888132,0.0806182584816186,0.0307339982606394,0.0178187101795572
"21",0.158727961768158,0.0113779934975613,0.000153134216858035,0.0136583704283118,0.207125471912207,0.00332239863025971,0.00542080250464992,0.0316476800650879,0.0607219024240991,0.0574519848015094,0.00859902227824977,0.0306085649121748,0.329246972669678,0.0455899926020054,0.0363477472891891
"22",0.0932282296547659,0.0224424129633767,0.00649107329546569,0.0193154612607719,0.136252970588077,0.000357269236074559,0.00035726923607555,0.0527396235248414,0.0639360075019944,0.0485698160369208,0.0434280649444744,0.116849570376379,0.301812318026635,0.0539446870183031,0.0402752263358444
"23",0.0964174888389345,0.00993112755231813,0.000198091058004901,0.0421930516391408,0.0431720192122219,0.416503619581869,0.0248314924814685,0.0930224329935205,0.0333191912571891,0.0420242104556659,0.0306651218488481,0.0642492784573349,0.046664125071591,0.0183568327181056,0.0384519168337875
"24",0.0718074396014082,0.0143898740236051,0.000134067912375965,0.0972828332226749,0.0763479484705804,0.365674210821374,0.0346329663982477,0.0518759960457639,0.0947767212838148,0.0676854464095987,0.0454937589951414,0.036445213677238,0.0172810000932287,0.00124768482831842,0.0249248382166293
"25",0.0517479020197971,0.00876757491765543,2.7638085139039e-05,0.0515884996779038,0.113315672650965,0.504254927178583,0.0204681793196938,0.0643909224833717,0.00888833535015391,0.0439035380027547,0.0267870558678751,0.0529876634209079,0.0159787849478997,0.00448210420155627,0.0324112018757435
"26",0.0570445961078908,0.00993822108849928,0.01878228595288,0.0877386951123147,0.217721000235441,0.256167942461241,0.0184914063552851,0.09223451413839,0.0302804501489629,0.028492041866673,0.0353909036066873,0.0483402989499954,0.0475319962479114,0.0102859053510397,0.0415597423767881
"27",0.0789232902534296,0.0424720776171409,0.053322742171974,0.000200401187985484,0.356986853386541,0.133288094120658,0.093403254256584,0.0534033596790994,0.0474583070889688,0.0111156567786049,0.0139603303397603,0.0613833463333247,0.0381056445047128,0.00271069253855375,0.0132659497426625
"28",0.0801581458633754,0.0373858877085632,0.0768999836580065,0.000249817123480117,0.271088776803519,0.000253088378125473,0.0456009668672645,0.0913724581164971,0.0865092064555445,0.0294123862171739,0.0353032983930285,0.0521622540492444,0.146697333176258,0.0286185341502771,0.0182878630396421
"29",0.126184034179502,0.0788483273569268,0.000316747304447908,0.114025641286134,0.360654279501798,0.00019024540028409,0.00140498302308677,0.0384436821382884,0.0382934209294883,0.0790727158224449,0.0329355320009552,0.0815817706732015,0.0122255312260218,0.0178839418395054,0.0179391473179154
"30",0.0861141831942216,0.0838192123319995,0.000233174344358804,0.236740290835853,0.0944788477823547,0.109605259006512,0.0104469378409319,0.14281854792336,0.0189815319734596,0.0456855648375779,0.0544726960928733,0.0577361870930912,0.015229801782953,0.0240085244175424,0.0196292405429112
"31",0.0769230006567647,0.0670804603323742,0.0168252692319224,0.303949259521132,0.0721237280729358,0.0720727094416866,0.00559693332754988,0.133458604207389,0.015500144760194,0.0463024983424147,0.0784167020288883,0.0339255291119896,0.0176418297411918,0.0218477672438447,0.0383355639797225
"32",0.0993028664348714,0.098335950730604,0.113031155925683,0.207328376949612,0.0285813231763756,0.138875807312202,0.0052827404747207,0.124860501529411,0.0249226007087055,0.0410206345068741,0.0255026872878116,0.0315558413728325,0.00839553403056622,0.029480396028449,0.0235235835312813
"33",0.128746614872885,0.0584030132333451,0.222854444658583,0.102265142794508,0.080265289567916,0.121487589604868,0.0276862817019219,0.0618518215918507,0.0136432271919531,0.0522843828105438,0.0282175503260261,0.0265162665091615,0.0190419506568028,0.0198363149157092,0.0369001095639251
"34",0.0919829878841234,0.0414019342483949,0.325906264238045,0.106114418853211,0.108946276193697,7.11074744676583e-06,0.00280682909081184,0.0870608246230823,0.0107266853657831,0.0529633077519907,0.0518749622501979,0.0522409700464257,0.0261967413878484,0.0130134654279723,0.0287572218909697
"35",0.0482266264795796,0.0520098128571813,0.192992654780974,0.0926269269614416,0.0912895958031837,0.0528841754486559,0.0517619939297268,0.170491950616433,8.88092090274295e-08,0.0434967842759029,0.0786941100499435,0.0468703446742959,0.0288252879992843,0.0165814487390986,0.0332481985750906
"36",0.0969992496344277,0.0675009063837558,0.167774776104889,0.107682195020429,0.0563591373074043,0.0903804889806773,1.90670763605952e-05,0.068594105231867,0.0147611118488985,0.0488374187339472,0.131116835748344,0.0912632911059191,1.90670751970615e-05,0.0199609642707246,0.0387313854771592
"37",0.169389253765912,0.0820083701648284,0.0416538659716803,0.016746906823337,0.0478376707863083,0.106285315026582,0.221978140137216,0.0229848041889609,0.0501033502075706,0.0730936924256722,0.0695945704977696,0.03370197793271,0.00482904315339479,0.0267371542391988,0.0330558846788594
"38",0.0619995750020079,0.0151623102850051,0.000148339371841286,0.00262665264875549,0.218228979669868,0.345472677356731,0.000121453631537084,0.125769853554892,0.0387559901283506,0.0896203107954085,0.0186883408477442,0.0258118945568535,0.0125578471928553,0.0229109863001106,0.0221247886580393
"39",0.0863570525077657,0.00339286183038566,0.000287275284094899,0.0002872752840949,0.255868372617147,0.0436569121592819,0.0569783624918243,0.0874078450368438,0.0324610097758406,0.0829433929998759,0.0180090726546233,0.102973143024185,0.182110642888271,0.0174012153176322,0.0298655661281339
"40",0.134336993283355,0.007917143189613,0.0634781214643902,0.000227918463400966,0.0455770590338925,0.0213144049346876,0.0331411039150906,0.0669302032260596,0.0265643194728994,0.0956805905523672,0.0535442012824089,0.103819824145864,0.27867879102021,0.0377695857511967,0.0310197402645637
"41",0.190749335103515,0.0417294679556819,0.0673170438360985,0.00426526210063792,0.107917959418523,0.0593030977841075,0.0147886656322674,0.0665306926562999,0.0332474168056662,0.0542734676958516,0.0078189840602398,0.0320408336745377,0.234194035076366,0.03878515032792,0.0470385878722875
"42",0.086353188651411,0.00550773459900392,0.000205051989532749,0.032119206032983,0.11435299279339,0.400695516067411,0.0445559738405566,0.00709360631339461,0.0622789309368003,0.0441479954458984,0.0326657975951841,0.0330005677658899,0.0702977674385272,0.0249054376257084,0.041820232904309
"43",0.0678562873821806,0.0139734552022805,0.0497744995317592,0.0779426629742128,0.0529929245551651,0.421643337320552,0.00204179010313719,0.0859567124261022,0.0267708650758782,0.0458360438886237,0.0354242212382243,0.0468519495360816,0.0317133241553298,0.00959822392256971,0.031623702687903
"44",0.101319685043452,0.0127074754200455,0.0282304139513896,0.0838262532207808,0.0393666249703405,0.348946400273358,0.0122016262657965,0.177551829916464,0.0106445122460979,0.0344585701597615,0.0337843301879822,0.0411948027330169,0.0414444521306069,0.0132996071352688,0.0210234163456386
"45",0.170308888847625,0.0386553987761735,0.0697636430021943,0.101865639026477,0.119614200350105,0.147902006086791,0.000243897785057662,0.106089266452395,0.0545994423781857,0.0597613504227749,0.0126692592135647,0.0316420284476623,0.0528170339939159,0.000994618706146273,0.0330733265109323
"46",0.145979565880031,0.0129378167073194,0.0152422309759974,0.0117643742465007,0.335574921095314,0.0746971416943414,0.0378290736860455,0.0753530421873731,0.063326197989753,0.0516798747770648,0.0366841821534013,0.0367703521044406,0.0644850400312467,0.011300769757102,0.0263754167140691
"47",0.0931634842699572,0.0113861982428393,0.0595674092082094,0.00736059990830512,0.44518986551942,5.63162261026122e-05,0.0411936650496942,0.100995031644306,0.027110775272485,0.105685061070197,0.0242742541647366,0.0363090681635928,0.0134052463534564,0.00780593017935935,0.0264970947273392
"48",0.0837814524171218,0.013376169016472,0.0315714209430992,0.199333380346325,0.226680976112048,0.0549513275494678,0.0607627354067173,0.116586145044088,0.0324242688266039,0.0317467396556951,0.036615912001519,0.0548294063225034,0.0120381485274891,0.0199788664540395,0.0253230513768108
"49",0.0880226257844078,0.0121194316671377,0.000111852586210436,0.363645424049063,0.0625149521673261,0.120515769117558,0.000110406925902119,0.167314945873174,0.0029836050140453,0.0513372014603839,0.0320789273502029,0.051978158443181,0.0130446834097577,0.00650703808895888,0.0277149780626908
"50",0.0559913169378671,0.0186299587358935,0.00011221515354767,0.320168452181209,0.00596103377710248,0.184874001429592,0.000105165737496008,0.18341175996453,0.0200083336642566,0.0496179259914504,0.0428792834586902,0.0543828358716588,0.0259079355261887,0.019245810849866,0.0187039707206507
"51",0.0856140217043677,0.048735971397945,0.201809049073244,0.193837436246354,0.0266194034752043,0.0237190470279433,0.0948146927516384,0.125061298513284,0.034795114008322,0.0514320172489919,0.028705296914191,0.02689335260275,0.015393271463756,0.0166434176623012,0.0259266099097071
"52",0.0581497775346677,0.00868311804323765,0.273668885465369,0.0713236594761196,0.0544623844956671,0.0557831262116638,0.0692295351083813,0.229025033509321,0.0288474844658667,0.0295841234693217,0.0344923157793014,0.0452787935552835,0.00271560733503928,0.0110770936777139,0.0276790618730462
"53",0.0518027361788821,0.00399317617547726,0.282868337614209,0.197680298895753,0.0156352790562498,0.0842565565005556,0.0297982546791248,0.0848037662733209,0.010857572060554,0.099719740642244,0.0363255371517687,0.0345559450898935,0.0354970617957032,0.0132158394992621,0.0189898983870021
"54",0.064362383878192,0.0123358869871117,0.296354797573444,0.0569711479207008,0.0262457856442469,0.12187547212084,0.027957595920248,0.0361245123554472,0.19964559122449,0.0589383715929806,0.0302285056390694,0.0245482369782467,0.00416764700170494,0.00590887617588303,0.0343351889873943
"55",0.167709860163797,0.00942742668512457,0.0954915473458384,0.122196031542445,0.023408012677829,0.0241808783666758,0.251294263672054,0.0459747290046823,0.0190982817921725,0.0429828337801998,0.0920731769404101,0.0463575010121214,0.00764427033971769,0.00911316698951564,0.043048019687417
"56",0.375806533114049,0.109044193757896,0.0398983501117985,0.0884400955280711,0.0202287076692611,0.00225691831463549,0.0085652955302014,0.167738060541126,0.000135081851205523,0.0924393538973908,0.0493103691028828,0.000135081851205524,0.0114099363807896,0.0261979848452393,0.00839403750424828
"57",0.0641043293572004,0.000180443444201453,0.101064849840113,0.000180443444201453,0.253768912840956,0.157692965273013,0.00797355912590271,0.0983867071967024,0.0216518148526395,0.0415464684283673,0.0565590470548373,0.0585304039322337,0.0912256118648347,0.0207802216739586,0.026354221670838
"58",0.18945526802131,0.0401746307342769,0.0426605696407633,0.00119090704508536,0.271675423470263,0.000183474187296905,0.0322285383337852,0.0797324754120571,0.0373431342147903,0.0940999615194863,0.0348874950349414,0.0133552984652193,0.123363984312947,0.0113243554502491,0.0283244841575287
"59",0.12313846912154,0.027087978186212,0.0686421923544248,0.0226090113774277,0.0569406074619406,0.000492915493499708,0.0359184579663327,0.00771609470247614,0.0149831211757457,0.110467301896677,0.034654257002019,0.082561141039867,0.316986142270839,0.0303152864584303,0.0674870234925677
"60",0.0354166526794964,0.0264805980901076,0.000150210463879554,0.0618921793064777,0.0580896200210729,0.0205726051107743,0.104954000096527,0.103597158896615,0.000150210463879554,0.0567752398147808,0.0640633107847615,0.0539019709712268,0.326862826297229,0.0451527776468679,0.0419406393563048
"61",0.0660472279025289,0.0192852114780622,0.000195046445490598,0.0258500057684719,0.22820902180263,0.234805179024857,0.0538140072215692,0.063456386057937,0.0753602802705269,0.0248507423587391,0.0357394812255404,0.0474644933488997,0.0809015666645034,0.0170047461406281,0.027016604289616
"62",0.0955323645908549,0.0148225063605542,0.119568455517965,0.1204039311527,0.0140042053708315,0.3331397239755,0.0172211734364837,0.0851185770440716,0.0128458991433581,0.041681371158728,0.0375566740042825,0.0480184077660754,0.0157494514564084,0.0228995685713417,0.0214376904508443
"63",0.0514406991194753,0.00863462100905897,0.00015378548686803,0.0701014381705574,0.0670144278619547,0.444769803546969,0.0404756877285922,0.105838712716583,0.0280546571945124,0.0293044492155475,0.0333520418987514,0.0507731315089587,0.0294947686687365,0.0105771996580848,0.0300145762153503
"64",0.0735924632280988,0.00529956170950473,7.63260942788108e-05,0.0413220843285947,0.326768850397443,0.221778658305742,0.00897080506619607,0.0648465984660438,0.03499614010173,0.0568361004824632,0.00329610231949253,0.0729496613502729,0.0424383566374419,0.0183631699441855,0.0284651215685114
"65",0.0632846377121778,0.015952986440971,0.000122852019542814,0.0001340433116707,0.437384558489235,0.0717488304463054,0.00815994932309338,0.101311732684295,0.0188598432962233,0.0780269137191387,0.0269161679391,0.0506828492031892,0.0694343496076438,0.0303161799412991,0.0276641058661147
"66",0.0997410777375057,0.0092416182734566,0.174070218658151,0.0188909245141945,0.309621472188689,0.0697852024377497,0.0196776793183095,0.141044455877,0.0441734788152985,0.0375430638523416,0.0265430912094602,0.0281148258216357,0.00471322419569699,0.00610497621779624,0.0107346908827156
"67",0.0534566412635945,0.0303595432147678,0.000115314794886267,0.34257825874283,0.137041801445801,0.0804846378713028,0.0108920601521784,0.0611264295082963,0.038245319884049,0.0822049623166583,0.051721031783992,0.0213591513485708,0.0420570246067347,0.0295130481926718,0.0188447748736661
"68",0.10142812318185,0.017261319512104,0.000428098169903251,0.424735392147338,0.000144355611598688,0.083666195935261,0.00632418695584587,0.0824462294591708,0.0375028076446164,0.0431641296482055,0.0606300611524293,0.0701462581244351,0.0283238078773632,0.0136255671493654,0.0301734674305135
"69",0.063047489432832,0.0100883608911438,0.000313839659697402,0.41123099977463,0.0520002442581861,0.145571543813532,0.0397628778824135,0.0436910578329981,0.017724099297493,0.05073201438344,0.0410992126645135,0.0469614270041326,0.0375688252410875,0.0189245436819892,0.0212834641819115
"70",0.0891288061362079,0.0101955033664781,0.085313962925581,0.284462352984322,0.0663554297185407,0.119546281473824,0.000648791224088338,0.105510324516101,0.0301139974599102,0.0556873751180119,0.0458411323024694,0.0336094846678236,0.0311242678860349,0.0093851047562766,0.0330771854643307
"71",0.0897244594507213,0.020056878057912,0.302141873350833,0.124654715771776,1.28878430422767e-07,0.0898853518633054,0.0361716193871543,0.0496869350076898,0.0548943519234195,0.086948363566111,0.0298594411009826,0.0497748468136591,0.0165992112741754,0.0149705906120701,0.03463123294176
"72",0.0841972192308323,0.0160014085571185,0.173798155616976,0.0915162611430161,0.0486431822483588,0.139167687747364,0.0188442394922513,0.164454678338554,0.0416680006304792,0.0802030124815638,0.0409044125774363,0.0307505115297152,0.0253756910057352,0.0209485987670168,0.0235269406335814
"73",0.0595907464837702,0.0167832401934942,0.411499610103413,0.00826408205904875,0.0193972440374159,0.151587459777209,0.0227553328596527,0.047807451755967,0.0364365140335419,0.0412731841581787,0.049601176731416,0.081381650894561,0.0147725912756013,0.010302955802039,0.0285467598346913
"74",0.165357793938785,0.0133648524063053,0.0902063258495323,0.0257018986357691,0.130273539938454,0.000356950043851792,0.122930747742043,0.0942904392958715,0.00780251799208507,0.102778257887785,0.118438095151626,0.0736015066790323,0.0258591808179243,0.00230818476819713,0.0267297088527388
"75",0.303040310437456,0.000141817413847848,0.000141817413847842,0.000141817413847841,0.171345613488058,0.0636627724320316,0.000141817413847844,0.0289164242746273,0.000141817413847921,0.162452951301351,0.000141817413847842,0.081749660413562,0.115456519683157,0.0411343148318304,0.0313905286548403
"76",0.0534507632182668,0.000163173476807657,0.000163173476807657,0.0239091911199416,0.332384882335429,0.101734745658531,0.0879737010469222,0.103624494927395,0.0521585480675625,0.0738735832963455,0.0709131959325905,0.0649554400635644,0.00569780025422808,0.00433947980768369,0.024657827317925
"77",0.234908314181504,0.00843969154058789,0.000182848408550435,0.000182848408550434,0.192123069595726,0.0546318169244302,0.0043287294323391,0.0922725043710333,0.0866411783751114,0.104792480695978,0.0149041653238683,0.09155329367168,0.0672495207337244,0.0169169747365845,0.0308725636003314
"78",0.153272548626466,0.055273783570377,0.000307024880646344,0.0825621488950179,0.0463402749953849,0.000307024880646344,0.0512068044579006,0.0734149414669829,0.102380256589288,0.0560874027868747,0.00601994617745362,0.0587454795037275,0.247398608872276,0.0500360047221711,0.0166477495747874
"79",0.135256222748734,0.0289978267623569,0.000212259599075378,0.000212259599075378,0.179205497913308,0.0628410566015715,0.0908071370177203,0.0245701962807408,0.0606267210962851,0.057721368192727,0.0105308393360071,0.0434217111685668,0.211806589749211,0.0434730191715763,0.0503172947630452
"80",0.0764933792773534,0.0217306782316064,0.000169808078205501,0.00064183792018109,0.206757580224375,0.333072141225403,0.0386254205018292,0.0905176790496642,0.0217987887532244,0.0434370515710598,0.0497581976529882,0.0302955673586114,0.0315941378881495,0.0169224875517185,0.0381852447156312
"81",0.0650259053286235,0.0295378275538759,0.00997113549451978,0.0494595491652005,0.117015973252527,0.359192065515253,0.0164391949982536,0.0679943738142452,0.0416658333764224,0.0521308446255651,0.045455740007343,0.0765834376956637,0.0312900005591673,0.0162889892333845,0.0219491293799551
"82",0.137601367798205,0.0338582773422505,0.000392013157415794,0.0452688280747316,0.107066573601662,0.236344459442377,0.0614606785577902,0.226643505843192,0.0259007866344031,0.0299289422375956,0.00751037802387783,0.0273290824967455,0.0150555653453224,0.0199053593408133,0.025734182103618
"83",0.0996499163255808,0.0196989440782644,0.00955723761299019,0.0459074046427148,0.0942483824730273,0.166729601287048,0.00891286585099223,0.233187176799771,0.0755936612880157,0.0907605651642106,0.0430290798982133,0.0422590777670043,0.0408940685312457,0.00846013651140613,0.0211118817695149
"84",0.116703857793921,7.77527131281042e-05,0.000137602607805714,0.0440952161589155,0.477659752628551,9.65477926919214e-05,0.0114567151126337,0.098935989836396,0.0588078284192611,0.0726605991510454,0.0354910905179914,0.0312393082008282,0.0190330783349657,0.00829652700005995,0.0253081337318054
"85",0.115833294228927,0.0197091965831895,0.0314918510799211,0.089673131302755,0.210359476479218,0.108487500052711,0.00175860884359633,0.102447685298711,0.0255812023649605,0.0418285698445437,0.049320501381194,0.0747546459625116,0.053144229836496,0.0425901899791506,0.0330199167621133
"86",0.0748901587467635,0.0207067574410231,0.000215583922537,0.303157619432326,0.0736390265174949,0.0771899082983372,0.0598541910613139,0.0600979090871845,0.136500251611974,0.0349834286216725,0.0369612433309209,0.0444970862279861,0.0368651701186356,0.012709092789703,0.0277325727921272
"87",0.103237195690831,0.00352914107015482,0.00964456989476098,0.436000509486539,0.136410175074547,0.0524853188047792,0.0252396990834106,0.021891603877303,0.0333631955589334,0.049904478124247,0.0481809104036894,0.0237996389793877,0.014584374627885,0.0170362019481286,0.024692987375403
"88",0.0792708651866652,0.0272344449457087,0.000121893531123805,0.431457387013195,0.0175951556282126,0.12555634455578,0.0217529670710936,0.0724054092772284,0.037939710602774,0.0173066363650027,0.0444795081080744,0.0766762178782221,0.0141419728913808,0.00490667579325285,0.0291548111522858
"89",0.0704715269143276,0.0216009451666548,0.230916850746851,0.237713526420943,0.000122244516362336,0.0356394393391025,0.00012224451636233,0.157164410158155,0.0228323421449769,0.0236976850455214,0.0389831216304967,0.0355900901460076,0.0629375936532866,0.0357803750127031,0.0264276045882499
"90",0.096815909833898,0.0097313855885689,0.27161778051742,0.146743676318905,0.0774315470025666,0.0658672146419139,2.16965521807951e-06,0.0687047690496784,0.0243608674798292,0.0494609581788258,0.0641209706979677,0.0720728183448516,0.00598876238212147,0.0132481755884862,0.0338329947197498
"91",0.0843079462197281,0.000155037424345624,0.202625234690336,0.0290220807701229,0.000155037424345633,0.106319408096849,0.0705739992403333,0.0516943543786254,0.0338037239136841,0.0639839407072407,0.102874999621851,0.14578495835777,0.0106476668827898,0.0282266097214315,0.0698250025505469
"92",0.138386288424303,0.018349546968414,0.328284679352549,0.0918355230650576,0.0830907145717017,0.000101973615749033,0.0315356030409482,0.0836946420105289,0.0229007329145254,0.0490980980530309,0.0447746859214347,0.0548595913809194,0.00711145672322216,0.0138037953642232,0.0321726685933922
"93",0.22634542721218,0.000120200327874771,0.0461336162254176,0.138803971473894,0.0460129269805441,0.0234316337204516,0.000120200327874747,0.146437017707763,0.00012020032787477,0.0328501966319303,0.165031914235645,0.139892883637133,0.0344594105356686,0.000120200327874772,0.00012020032787477
"94",0.12571345582492,0.0200275134766328,0.00403766949362093,0.164969671032952,0.0236817761509494,0.000283626954763826,0.104272177066538,0.122289286991924,0.0152356220444951,0.000283626954763821,0.0812408710332187,0.0552818759518334,0.201235568006139,0.0257888278946373,0.0556584311226113
"95",0.0809753028758009,0.0348410395635593,0.00024982210079101,0.000245704567932702,0.228775161371591,0.213216490257313,0.0184118947255618,0.062415374768311,0.0242880037644527,0.102046618625202,0.0326236459949525,0.0887708754863827,0.0645146056569991,0.0205073365915045,0.0281181236496458
"96",0.1766253300367,0.0361659089289024,0.0336333929781066,0.000301804666537331,0.11085654793596,0.000301804666537331,0.0247613995557701,0.100972910174339,0.0148664662082266,0.0427536834760001,0.0563809870244311,0.0928068837414517,0.242904384830262,0.0344743765077121,0.0321941192690635
"97",0.229160786037731,0.000162637639046435,0.000162637639013976,0.000162637639013974,0.184041361070005,0.0216882882582123,0.000162637639014951,0.023794999938031,0.0148858548378663,0.103072424842454,0.0119694576085209,0.0434981961301878,0.310114638758901,0.0288130270438989,0.0283104149181025
"98",0.0818868758191721,0.02629344883455,0.0382865773566809,0.000274669503455928,0.147461954820682,0.226882902694641,0.000274669503455927,0.0558679399069845,0.0196352134993491,0.0360914125353936,0.0453074590127056,0.0772234990129342,0.194557146109738,0.0232667771223138,0.0266894542679425
"99",0.060983223161856,0.0173389098445152,0.000255350884349742,0.0488963152735048,0.124136260624889,0.358501083687853,0.00441282438592087,0.0422596841529971,0.0426537843468927,0.0355329861029382,0.046473904804569,0.0864133574648442,0.0779640771122646,0.0154694098498696,0.0387088283027361
"100",0.0883178444609103,0.0147872130824114,0.000210792215979061,0.0646832220416764,0.0570183052910326,0.334238134875443,0.0480068406837113,0.185477681703709,0.0231165317400596,0.0208621002227294,0.0351814550955669,0.0433037457857863,0.0474934254970862,0.00363980411546335,0.0336629031884355
"101",0.0485336923163687,0.000966589603638236,0.000165098040156217,0.181754339852998,0.0830611036574335,0.256645491735153,0.00125677498540687,0.1482772203656,0.0178743907705094,0.0481332885102011,0.0402899335119023,0.0601063058246877,0.073564652639254,0.0194994731705132,0.0198716450161774
