,RCTD,Cell2location,Tangram,Seurat,Stereoscope,SPOTlight,SpatialDWLS,DestVI,STRIDE,DSTG,dataset
Inh_L5_6_SST_ISX,0.3397863412410359,0.5463281677758937,0.4195132407792429,0.6865365133533454,0.5715052292177869,0.6255949053680178,0.6048211901296594,0.5555000631394018,,0.7932983864866244,1
Inh_L5_6_SST_KLHL1,,0.7336237196435661,0.5400746987239474,0.7798724079757868,0.6922171500979172,0.7720244923317501,0.5030535750955983,0.7130001472993209,,0.8183102858201174,1
Inh_L5_6_SST_PAWR,,0.6695616823130577,0.6366734393575935,,0.6197254737410761,0.6885201860338678,0.7313678792765442,0.7129554414549946,,0.8046222595003306,1
Inh_L5_6_SST_PIK3CD,,0.5458412051425038,0.49782031888719347,,0.6331083595693914,0.5401950266679089,0.6333680641821725,0.6722084289732257,,0.811643907162972,1
Inh_L5_6_VIP_COL4A3,,0.7041293242956423,0.5035426700436316,,0.7519651637264035,0.8035525016444052,0.5876025608645099,0.745987061037215,,0.8217565178464785,1
Inh_L5_PVALB_LRIG3,0.3612608375160403,0.5313999916615634,0.5052379323420599,0.7535834076176816,0.6409679969282555,0.5754432638369066,0.751190274677126,0.664008567171116,,0.796651830479521,1
Inh_L5_SST_RPL35AP11,0.5971286318282092,0.6659349624317876,0.5260496896311335,0.7320510924745168,0.6454780040259025,0.6668483012727091,0.7788946196188088,0.7358963128933392,,0.7889861515687223,1
Inh_L6_SST_TH,,0.526012914413585,0.5990529854455888,,0.45876971858767734,0.7794758079730507,0.668763397468676,0.6514959138583425,,0.8187780168402711,1
Micro_L1_6_TYROBP_CD74,,0.18371456366272934,0.19173645008466797,0.5325568658628236,0.2916105887405748,0.16918312573030733,0.1405894027976877,0.21609914916091258,,0.7836859448064815,1
OPC_L1_6_PDGFRA_COL20A1,0.18110556094169583,0.2428669024128871,0.27404626133539317,0.4008263176387895,0.24883556420794603,0.18707908703404766,0.22478522434309256,0.30108216959068745,,0.7718283906447461,1
Oligo_L2_6_OPALIN_FTH1P3,0.2703221922493238,0.3207736098095564,0.31956464620578684,0.3723560112762814,0.32810086258048987,0.8325546111576977,0.29549636996925865,0.2927403313942261,,0.6532532685432879,1
Oligo_L2_6_OPALIN_MAP6D1,,0.8173997298033192,0.8014742851839602,,0.8157695053582532,0.8206500388672,0.7978966829721887,0.7895476349315008,,0.8055849169966603,1
Oligo_L3_6_OPALIN_ENPP6,0.37762399639146227,0.5921607345135765,0.39846490636406917,0.6279046359406644,0.5857580622369363,0.5307787737659366,0.4789254107447187,0.49157219660891444,,0.7460774275380138,1
Oligo_L3_6_OPALIN_LRP4_AS1,,0.8292966381292212,0.8325334753745264,0.8325546111576977,0.8325534391211391,0.8325546111576977,0.8325546111576977,0.8255960410262168,,0.8282080606717999,1
Oligo_L5_6_OPALIN_LDLRAP1,,,,,0.8255180893437579,0.8264398118237801,,0.8306592967825297,,0.8278994756203435,1
VLMC_L1_5_PDGFRA_COLEC12,,0.5499477096774489,0.7072485037244743,0.8088806102499411,0.7489520070883912,0.6504780984189692,0.3102669318156529,0.782841147641556,,0.8237473358951555,1
Astro,0.532311607690965,0.6566300440698242,0.6782091420346289,0.28580359625616686,0.5084395568119745,0.7377822075206685,0.3247808528933306,0.6478127428398748,,0.8093810538035439,2
CA1,0.4523673379061486,0.39386390785048364,0.53672188896799,0.3999491414469107,0.4442746240088746,0.4140165573271612,0.3444244453756672,0.7183452133443486,,0.7739875889882137,2
CA1_ProS,0.7077357788989767,0.7257185224039172,0.6895453112753321,0.8096649475873432,0.7222304051532885,0.7896400230194606,0.7744797513919636,0.816230993919933,,0.8219595946045534,2
CA2_IG_FC,,0.7275859686264549,0.4947548730391119,0.8325546111576977,0.8254850862730528,0.8202731965850295,0.765487342462065,0.8282382773578149,,0.828417020414452,2
CA3,0.644285035436882,0.4586806963620735,0.5905011419945758,0.7478871464666014,0.5831075550774627,0.7718993306796896,0.3264111089459443,0.8038547666635001,,0.8175097606831683,2
CR,,0.7716147542838863,0.8127641116715437,0.7787968998852846,0.7825311580581882,0.8238121920600685,,0.8244173043915075,,0.830254874570091,2
CT_SUB,0.7326230332302957,0.7498508795090768,0.6169489295380373,0.8108788758226173,0.7631747444564352,0.799072431726007,0.7855877271166928,0.7959635549787436,,0.8040839431792324,2
Car3,0.21724417944073632,0.2484867465380363,0.2737020407332129,0.3542879134177497,0.3403642419081926,0.3745802558647305,0.30641863471696584,0.6976326884091666,,0.758445370842476,2
