,RCTD,Cell2location,Tangram,Seurat,Stereoscope,SPOTlight,SpatialDWLS,DestVI,STRIDE,DSTG,dataset
Exc_L3_5_RORB_LINC01202,0.6790444824665046,0.7481931632010543,0.5475608479932594,0.1711236187235982,0.08191454883489054,0.22166578211612376,0.39720638674216785,0.36523718677207057,,0.0023417032932959996,1
Exc_L3_5_RORB_LNX2,0.6060705511272748,0.5110393816930451,0.5870513313383158,0.43368138111922466,0.3827048968637573,0.739221561777578,0.02228533613811497,0.40459962695608576,,0.010781628949612782,1
Exc_L3_5_RORB_RPRM,0.05506364878260282,0.14205563965432233,0.6631509185784216,0.1512556410092251,0.03561913939143534,0.0741084667756429,0.008883772690002612,0.3989928405906629,,0.003188651852499855,1
Exc_L3_5_RORB_TNNT2,0.7921794193862441,0.7993100183169036,0.5881585809066,0.09194777850431744,0.17888064723900868,0.14441186407619488,,0.41732655101437544,,0.0019698232677215844,1
Exc_L3_LAMP5_CARM1P1,0.7771806698079072,0.8025936704133398,0.589775244315267,0.35095365485882846,0.6791507640920917,0.8017014868022305,0.14538809171532371,0.624428515352792,,0.015263414390903379,1
Exc_L3_RORB_OTOGL,0.8173715949165178,0.805096240641308,0.8140877503525322,0.33801198436361324,0.3576248905971762,0.8764724840525105,0.25651890586141113,0.6774165089783365,,0.005283996855680165,1
Exc_L3_THEMIS_ENPEP,0.6540587322690761,0.62332962725222,0.6053734030908386,0.19050572064470847,0.27454663666207196,0.46056509033379717,,0.08785751087913576,,0.002966699228214912,1
Exc_L5_6_FEZF2_C9orf135_AS1,0.6952552145774186,0.7763694163445812,0.36747685095405164,0.43304577870414995,0.7642841450813015,0.8699153654143503,0.3403726305471432,0.3039714148905993,,0.01624507250453665,1
Exc_L5_6_FEZF2_CFTR,,0.21596772072716236,0.31308006381140296,0.04520918270358782,0.23611275800294948,0.015399990222146187,0.03786455224997575,0.10344561918154084,,0.0009242236599791275,1
Exc_L5_6_FEZF2_FILIP1L,0.4252646773859892,0.4353605271584258,0.26018896833561833,0.0793147253445477,0.13224124990839536,0.11189057236690322,0.14107613080415038,0.2445524584636766,,0.0019348270187494775,1
Exc_L5_6_FEZF2_IFNG_AS1,0.9243805792990506,0.8001544453559059,0.8314040327827187,0.37972314226010934,0.5513171393990283,0.8931363644850453,0.7698212113490642,0.8388354599273625,,0.0035070483427346024,1
Exc_L5_6_FEZF2_LPO,,0.9078130287586796,0.39912442199772985,0.21109899748576166,0.4026149491841813,0.32340108811513824,,0.34080771551348266,,0.0010821664918978008,1
Exc_L5_6_FEZF2_OR1L8,0.6853671768343513,0.7021453589513161,0.7491049409323597,,0.4711412973134683,0.5106901941395133,0.11168031771952683,0.09460813215348444,,0.0038270755374685697,1
Exc_L5_6_FEZF2_SH2D1B,,0.38459244397422393,0.2972360950603845,,0.2390621384828789,0.06271435320250979,0.32284516111909,0.28426576764144174,,0.00014274627253690411,1
Exc_L5_6_THEMIS_SMYD1,0.9319436985087505,0.9195709099818137,0.5089903043145856,,0.8969525721868292,0.9364535383524077,0.4642770718247222,0.8403147457047226,,0.0034053092880553235,1
Exc_L5_6_THEMIS_TNFAIP6,0.48204160383151196,0.42345436808251297,0.5182453476718645,0.10931683755411302,0.4298415868016533,0.40636752101442836,,0.05375597064475943,,0.004250136088729234,1
Exc_L5_FEZF2_CSN1S1,,0.45945274092926336,0.14388423821940483,,0.11067139803664644,0.017372751384955788,0.5927510945145792,0.09530850616641925,,0.000966359314182993,1
Exc_L5_FEZF2_NREP_AS1,0.870139582245772,0.37534722922673014,0.2184622445170521,,0.0802054038034509,0.2621811624621674,0.5911530823983892,0.3865861136759314,,0.0012084116339396058,1
Exc_L5_FEZF2_PKD2L1,0.536956089137281,0.5155759710736665,0.4806107333165673,0.1117340654849075,0.2959494583335846,0.2899468727471792,0.5369561946037219,0.2672376954315539,,0.0022635826257400332,1
Exc_L5_FEZF2_RNF144A_AS1,,0.487154974295411,0.633838813445944,0.30534369407432493,0.37451882371589224,0.33531069665610475,0.4071997170104837,0.1844833511930148,,0.0008462634543025841,1
Exc_L5_RORB_MED8,0.5252275482663016,0.7379253352176264,0.7531876097131529,0.039441868648343884,0.25177711627269583,0.08604960643094765,0.4209140984602205,0.2804192201565046,,0.002362610516124666,1
Exc_L5_THEMIS_FGF10,,0.29374985195753417,0.35124610184576244,0.04524359271098141,0.38568747372780077,0.11295940654257151,0.4092217210317471,0.09655150160346428,,0.001868582574561281,1
Exc_L5_THEMIS_LINC01116,0.4506351859146299,0.3219541170295082,0.2455925854556314,,0.4463655355517134,0.0280391584569825,0.6015749489458933,0.05343439977906793,,0.0011829800061084169,1
Exc_L5_THEMIS_RGPD6,,0.32954733737691266,0.5074070010279744,,0.38215465784618113,0.2535861753669328,0.45482777921947176,0.2000427160354897,,0.0006293109240186817,1
Exc_L5_THEMIS_SLC22A18,0.8436602879712669,0.7821869763562455,0.7381726238896886,,0.43260777300250897,0.6820500028180154,0.10174929418255602,0.6305407178821657,,0.0059359079242283196,1
Exc_L5_THEMIS_VILL,,0.4951216056741475,0.4943578475070368,,0.5675514757832592,0.11752226228189987,0.07440090660283569,0.3196479525924785,,0.002285443645951139,1
Exc_L6_FEZF2_FFAR4,,0.46987515143761455,0.23068109887847774,0.15841317878444747,0.09375908781265284,0.08047274798108207,0.26148466840480894,0.16154150302903084,,0.0007908605611234207,1
Exc_L6_FEZF2_KLK7,0.8864859609234755,0.8715684948373459,0.8139653127519509,0.6216985017746933,0.397444734341806,0.8385910874748427,,0.40986053268181366,,0.005620812843486245,1
Exc_L6_FEZF2_PDYN,,,,,0.02857740905291563,0.000773893356410108,,0.04246818755947562,,0.0005814904304736325,1
