,Astro,CR,Endo,ExcitatoryL2and3,ExcitatoryL4,ExcitatoryL5and6,Inhibitory,Micro,Olig,Peri,Smc,VLMC
30,0.024284290491344254,4.811974240834518e-06,0.01798360096970467,0.059961299932535905,0.07750933494896034,0.3294844462716275,0.4600932136811687,0.0063638348202445395,0.008180660381967554,0.0022747981831231024,0.004995293420957457,0.008864414924125309
31,0.024686386686891305,1.2932947517692373e-05,0.010414885337401158,0.04593414380839672,0.07609041338052408,0.3331515109111212,0.4864444255694093,0.005453049536759642,0.005798222875975266,0.0015884879399769714,0.0033755382386107436,0.007050002767415811
32,0.026859338718301373,2.1887327158236837e-06,0.015259221453488693,0.06171932696205277,0.08723495144089104,0.34688978803496484,0.43245951839688995,0.006562347981936088,0.007225977555705885,0.001994199845190144,0.005268308546790247,0.008524832331072991
33,0.03093714405360707,2.069445734606232e-06,0.012285525513439498,0.06198915409585325,0.08484836720626111,0.35762170187117576,0.4250931828763039,0.005944358606266034,0.006660267787564454,0.001555799965234391,0.004939093112069308,0.00812333546649061
34,0.03476725249987166,3.9469081560981145e-05,0.01169038369625483,0.05661565679541839,0.0738787139149845,0.36772360036235846,0.42683512484759867,0.00612308302061417,0.006481839097047476,0.002636505628437682,0.004803087371874142,0.008405283683978991
35,0.01920449902252463,2.4228364515697073e-06,0.011632872917040361,0.04329444631925585,0.08724120245860986,0.367768514317111,0.4461603978058885,0.006782964239760328,0.004710956790478907,0.00041823254303720205,0.0052204500542961975,0.007563040695545717
36,0.028336836014598913,1.755616119747848e-05,0.015591491232308364,0.05942865055980361,0.09957015040154608,0.37447408410821115,0.3858693905682332,0.006912849799246813,0.00653263283920974,0.003813990641356616,0.0068565806547549344,0.01259578701953298
37,0.027775875066255586,1.389946849530736e-05,0.011261870431362418,0.06582317920969574,0.10270065902708281,0.351222768335412,0.41436862722704243,0.006362289042253007,0.004498309507347372,0.00188995821001,0.004486996749910205,0.009595567725133074
38,0.03593537907052383,8.682897641958798e-06,0.011507963248456675,0.05833755136559985,0.11352833684949055,0.37352676314324784,0.38200255684067824,0.005989853533144166,0.0059186083200135605,0.0024155873048369862,0.003561526200345692,0.007267191226020525
39,0.019652412440650073,2.0182421450267683e-06,0.010786504740978068,0.05892055375913995,0.09377514499534899,0.32505932113992064,0.46662569502363205,0.0059027182668889575,0.004924345495914126,0.001927111516727401,0.004407015027545433,0.008017159351109077
40,0.028622472542721083,8.470632794552457e-06,0.015925317190465246,0.06783726769423665,0.08747815408860564,0.3420749474698735,0.4203010914435715,0.007264251637799179,0.012514000577470577,0.0019517540552506693,0.005766785076448441,0.01025548759076297
41,0.031827923351453416,4.534392028842082e-06,0.016398466120011456,0.06411880372551149,0.08246967495648573,0.37286550128324064,0.4090675116296891,0.005106216138118351,0.00501356773530304,0.0020050098872703686,0.004342648388936228,0.006780142391951541
42,0.032277036234292254,1.0320586139865993e-05,0.01051714580646777,0.054645337149631615,0.09559172194514622,0.37247356381569224,0.4085577608085855,0.005558294828666746,0.008797194778905686,0.0013343215079137784,0.0037919521189714745,0.00644535041958681
43,0.025494607252414873,2.3362152638657337e-05,0.011308570407783628,0.05372916913229032,0.06426339822321363,0.22260419571786194,0.5886592702151928,0.008458047485799886,0.008076806284185249,0.00023676331734720412,0.0064103294538500255,0.010735480357421834
44,0.026555797948435628,1.043767169482894e-05,0.013536768030009317,0.051907997668689324,0.10078908997553725,0.35438390389871166,0.42580738516827926,0.006744679831019493,0.005322058272830896,0.002248233913007063,0.004150400541871783,0.008543247079913604
45,0.023458568764999244,1.4367161924262071e-05,0.013760897336532824,0.06579567351962137,0.10232584589573102,0.3404414124078172,0.428678091551643,0.005798612588902196,0.0045838539479444,0.0032363523525578922,0.003733495619755148,0.008172828852571458
46,0.024349074583516043,1.0127658558391103e-05,0.013739618839636583,0.06298533962943982,0.09409588786922939,0.3751302932293967,0.402817446821395,0.006575854425343051,0.0050459012196506755,0.0018631073251049576,0.004723955917208191,0.008663392481521464
47,0.029813399850988985,2.0485908246530523e-05,0.010526295108587873,0.06977775045696438,0.07993975807789822,0.409627625283893,0.37404006232712,0.005969701251891914,0.006151935159003487,0.0007233195358146345,0.004791983847303471,0.008617683192287538
48,0.029787887467016393,4.384128937211012e-05,0.014029479421262097,0.05823411739371674,0.09377972788632861,0.35901236880944754,0.4163368946116024,0.007743753179191767,0.007182874046215334,0.00033042471619840387,0.004116547934564756,0.009402083245084077
49,0.028478095388287425,6.506609691487962e-05,0.011376244391531629,0.0692853352566059,0.08398877250799379,0.38620431422933177,0.3937143383935772,0.0071101366846540275,0.00650994674987915,8.447648224331185e-05,0.004165397491356417,0.009017876327624573
50,0.04119890739001758,2.0811894995323168e-05,0.010532791459946504,0.0505678303551869,0.09737585150712307,0.39149429468859465,0.37933962649685604,0.008984108933676571,0.0057821224959107185,0.00032511340156454044,0.004849050232930022,0.009529491143198444
51,0.032181201697328486,6.252639250580588e-06,0.012924675172973984,0.06140663081165193,0.0926899422528326,0.3625706359616485,0.41064465564914354,0.005899881946111307,0.007722722108082564,0.0019272942271268284,0.0044002355371515044,0.007625871996698021
52,0.03258331592846218,5.3406719737487826e-05,0.013173030207393667,0.05848733555627302,0.09085353296156072,0.3486176578373802,0.42982522151652663,0.0059780926769262156,0.005253510870625415,0.0017597206174191817,0.004459143763618257,0.008956031344077358
53,0.02558616801705853,1.5784801921537512e-05,0.009533547775264998,0.0584957650557589,0.08761096804656743,0.401346812002335,0.3911407726295212,0.005529608641630137,0.006422202551015192,0.003487332466075411,0.0037174608688746776,0.007113577143976849
54,0.027006264062520574,3.1044161376550668e-06,0.010214365037084703,0.062389442992168864,0.07873923724761504,0.3528847776415702,0.4461694433362664,0.0051644057987012245,0.003961205128308086,0.0029587810885653098,0.0035394468439275354,0.0069695264071343134
55,0.03036694171858253,3.5615783683310456e-05,0.014487154326617136,0.06777476182736657,0.08889268827028626,0.2898754263807026,0.47335592070243443,0.008083419111365994,0.006738868427053466,0.002075883918151288,0.007498725930904696,0.010814593602851549
56,0.0246150570487066,3.3570196867608997e-06,0.01097925264389954,0.06222919747735874,0.08958423757771726,0.3328411935677647,0.4495922818868283,0.006819552120225267,0.009957817134655699,0.002188703924795157,0.003707736995288816,0.007481612603073153
57,0.023930605019277885,1.0916759099379042e-05,0.010528694004763717,0.06143119153930867,0.08802819675583043,0.3781928582045201,0.4088585680300156,0.006830313702313047,0.004945068450993592,0.0029483815315632165,0.005028121585552451,0.009267084416761846
58,0.025022796856139912,3.558960268655447e-05,0.010083069308090052,0.05031001621689192,0.09683829286058007,0.34551286493978817,0.43500466142932387,0.005365963051515306,0.02007686486860356,0.0012398366788029924,0.0030810029592678407,0.007429041228309815
59,0.024619614598947914,1.8139659540970544e-05,0.011773470206046759,0.0621363830387914,0.07723492749939129,0.35548716400726665,0.44660814955722633,0.006471773940150492,0.005112948311915708,0.001870780591002731,0.0027303607510969206,0.005936287838622813
60,0.030388227752098717,5.738411086049469e-06,0.011830042162263613,0.06328580347528329,0.08829725838538631,0.3881867978076131,0.39168920144697095,0.006724768745628888,0.0050620438250043595,0.0024224756911654776,0.004292238917301072,0.007815403380198262
61,0.029579491521130794,1.3239005759383653e-05,0.014086423750279768,0.05938714857320396,0.08728815833866314,0.35456029108837644,0.4290143322615954,0.005562021475330265,0.006927581410447836,0.0017728802615887417,0.0036532891140583458,0.008155143199566112
62,0.030148717720243506,1.1177081712852555e-05,0.011931611299198026,0.05638652119397231,0.09560430624281414,0.36844739463079557,0.40662011836967843,0.0064612480085626395,0.009084243641477103,0.0022917902135670323,0.004254631245795029,0.008758240352183554
63,0.023561036843798556,4.6483279837779385e-07,0.010407039867829293,0.057361561848907984,0.0850772856877972,0.36958701827724166,0.43075719238847215,0.00564722927907349,0.004114492213103626,0.002652119475066598,0.003498630785941945,0.007335928499969117
64,0.03064616966620817,2.4980789171545114e-05,0.010084103991695693,0.049126892832953344,0.09918469656311416,0.3910799266438834,0.39519001938313303,0.005624330549476389,0.005269436160295374,0.0026372726312280472,0.003692479959849987,0.007439690828990753
65,0.03161532032505858,8.851370302654103e-09,0.014270130285585056,0.057884965776543146,0.07622833259840632,0.330755237192729,0.4650366934647,0.00505113363248436,0.005756830277309504,0.0019102354505789482,0.0036103139832497776,0.007880798161985076
66,0.03095090993450045,2.448123223268067e-06,0.014334878843649243,0.05340093935636947,0.08768937490483954,0.34751301871981094,0.43125660437606117,0.00677455127882441,0.012862220669330399,0.0015474376457755318,0.004605525627960538,0.009062090519655043
67,0.029712654248619078,8.990214240561376e-06,0.010994610085241364,0.06380663706804841,0.06970024761669968,0.3317175263189333,0.46481643967523945,0.005059995288516104,0.01207691540023749,0.0016721252205654411,0.003746298344268633,0.006687560519390582
68,0.08973471687670218,2.2088705301194207e-07,0.022463284121727607,0.021415300722262495,0.07601508956189244,0.33658280642603355,0.42857624168850744,0.0036480746086685473,0.01069097977775776,0.0008374784243750859,0.0028803934294308283,0.007155413475589083
69,0.048557063044448484,1.1525416970023552e-07,0.009226359859771023,0.05824941483718932,0.09571012919906928,0.28083958607850046,0.47200838149456276,0.003049600087902597,0.01744691971957635,0.0038189027492631106,0.0025207789150361276,0.00857274876051096
70,0.0318466705774395,5.365909746983467e-07,0.007914067543698257,0.0375523821586215,0.08571705319276295,0.36620982325382256,0.4330291180096779,0.003955633156396767,0.024707128117644674,0.002555299756475258,0.0018918093162180755,0.004620478326267907
71,0.021137255505101316,5.111411841350994e-07,0.002906140002562628,0.08504340558987263,0.09599856864167856,0.33474398605633293,0.4549789259384738,0.00013763682011362258,5.6360179479202275e-05,0.002215616334408907,4.471829279937206e-06,0.0027771219615122743
