	PCC	SSIM	RMSE	JS
0	-0.21169895025192836	-0.1640802106408219	1.5567266621034845	0.6219919216167498
1	0.7649160851942531	0.6192700518559642	0.6856878514393364	0.07698647654515896
2	0.781045680064181	0.710294094954837	0.6617466583758759	0.18731297690667817
3	0.6814608685520609	0.5903052527089577	0.7981718254209919	0.14786468925191773
4	-0.2541497124570787	-0.23957456886494483	1.5837611641008746	0.5186270010326304
5	0.43164403465926526	0.3682926618282685	1.066166933777947	0.2824895473610384
6	0.09772717961181718	0.09899444168390877	1.3433337786180937	0.2993638252423968
7	0.08126650916370205	0.08476594052762385	1.3555319921243454	0.36648249064330957
8	0.9340551754313533	0.9166807188754797	0.363166145362276	0.10825343154540643
9	0.9574080361446692	0.9481512644083013	0.2918628577100237	0.07773591302327316
10	0.9569479185867433	0.9496127647203653	0.2934351083740886	0.11538931406224824
11	0.7424053965784996	0.5885945970340123	0.7177668192686263	0.26946146477313404
12	0.6265392086817595	0.4409738289820077	0.8642462511555843	0.21407003611252812
13	0.9457042943965123	0.9437138473504391	0.3295321095234504	0.09434427671622472
14	0.5438786148895638	0.5400391523789012	0.9551140090171815	0.1562568487656275
15	0.6281484926272669	0.5288043748818132	0.8623821744131003	0.24703825306278865
16	0.5447334063329352	0.534241580231833	0.9542186265914797	0.1739376562144963
17	-0.3031218322801309	-0.2922915507001319	1.6143864669156087	0.4206563619303548
18	0.3189566129568462	0.30040731015817124	1.1670847330362553	0.19616548528131025
19	0.38706916672095976	0.3786487931404288	1.1071863739037255	0.34947031017206914
20	0.39523557004101917	0.39482276492791746	1.099785824566748	0.1702610204128013
21	0.5930227026627302	0.5209220104911474	0.9021943220141322	0.285816198105766
22	-0.14261046329037919	-0.13756519546288765	1.5116947200346895	0.5135826291011751
23	0.45346760273483255	0.4145801771480307	1.0454973909725147	0.28922708371643474
24	-0.2356354841982722	-0.20094505164417148	1.5720276614603652	0.433627381723726
25	0.05656030912653308	0.05521792340196995	1.3736372817257596	0.2911346103222495
26	-0.22103839115394294	-0.1971230435763236	1.5627145556076085	0.5916013527883839
27	0.07199061016049019	0.05146995452573067	1.3623578016362001	0.44425422553641764
28	0.7719436291171993	0.6596955382038835	0.6753611935591216	0.07671228588225293
29	0.6657345689262999	0.5871977195465568	0.8176373659192689	0.25677492201786417
30	0.11300576605826511	0.11588094298520056	1.3319115841088964	0.3159124298722047
31	0.8907148946352195	0.875484508779276	0.46751493102312935	0.1071708861969725
32	0.896317137717637	0.8492593605315534	0.4553742686677916	0.05000978412586876
33	0.7502101655336774	0.5790106870066045	0.7068094997470289	0.24843003711120262
34	0.42260613541352643	0.39513481052334476	1.0746105011458555	0.21483183900197075
35	0.8955602120777431	0.8507771168583105	0.4570334515596357	0.0968545964343405
36	0.6300488790819152	0.6190363383902865	0.8601757040489868	0.271734057515726
37	0.18195890967738898	0.14719858267464073	1.279094281374607	0.30599289974557314
38	0.9118087774047403	0.9029018769906124	0.4199791008973182	0.17528600093741387
39	0.5346152199405853	0.3451168935182374	0.9647639919269527	0.2270509561432296
40	0.9161592079740584	0.8950337357388002	0.4094894187300612	0.06932111166364044
41	0.7401844053208896	0.7336176639762252	0.7208544855643342	0.26116600317161887
42	0.5320332378075123	0.3972556300855816	0.9674365738305407	0.1556785157353443
43	0.6530703915630722	0.5344654090117903	0.832982122781669	0.20411346924325516
44	0.24114976993078954	0.2380828800188985	1.2319498610489068	0.23674339330648975
45	0.8467584718080875	0.8449615671986802	0.5536091187686717	0.1299634336858277
46	0.9791027054024753	0.9782393907070429	0.2044372500183107	0.09041991531044292
47	0.989334363240844	0.9533868925125483	0.14605229720313123	0.09059714510240845
48	0.6547956726613922	0.4501065870638388	0.8309083310914723	0.2700160535724816
49	0.6975584232136733	0.49604698930146945	0.77774234394988	0.2604967684220624
50	0.890382246327705	0.7152916248969456	0.4682259148579776	0.21392936973943572
51	0.7831669439150999	0.681481388609365	0.6585333037666355	0.11360696257294199
52	-0.07877233839982717	-0.069454034122649	1.4688582902375757	0.34493165019828764
53	0.9800185383180036	0.95617988151614	0.199907286920695	0.09215174634301139
54	0.6731324849254127	0.6513979720081835	0.808538824144626	0.17675825664256625
55	0.16670017996527442	0.168042003092709	1.2909684891853292	0.3432919201815676
56	0.016030258276371973	0.020368617422740307	1.4028326640933537	0.3961285201117441
57	0.7831113143794235	0.779376845279439	0.6586177732502766	0.24714653420507243
58	0.3826667291466056	0.3636044374340363	1.111155498437005	0.2418762569739453
59	0.34686495436315967	0.3359031138949558	1.1429217345355196	0.27543558159903986
60	0.9696815454175187	0.9204398497875521	0.2462456277073014	0.08031351105151943
61	0.6105707577392613	0.575446478827495	0.8825295941335212	0.1924069666196648
62	0.9755470048322679	0.9646784176581013	0.221146988076855	0.11262755072634517
63	0.9262374954946633	0.9233268950326295	0.3840898449720764	0.1439860370823801
64	0.9670112017820851	0.9501409152141068	0.2568610449948182	0.08482891854685252
65	0.7554502804285994	0.6931266357130169	0.6993564464154178	0.19325528605588152
66	0.8774533963193897	0.7792280271541865	0.4950688915304826	0.09998005085319571
67	0.9539423079508949	0.9413709549689347	0.30350516321507626	0.09172654476752032
68	0.9384004373266825	0.8280876985086445	0.35099732954345236	0.1637342376708788
69	0.757894011412631	0.672874639414785	0.695853416442528	0.1133258015303026
70	0.9429304441913267	0.8675778432071721	0.3378448040407708	0.13506310026494886
71	0.9429304441913267	0.9429304441913267	1.5	1.0
