,Astro,CR,Endo,ExcitatoryL2and3,ExcitatoryL4,ExcitatoryL5and6,Inhibitory,Micro,Olig,Peri,Smc,VLMC
33,0.0,0.0,0.0,0.012342154045125694,0.008160652108906626,0.9068144636429436,0.03477399081470069,0.0,0.03790873938832349,0.0,0.0,0.0
34,0.11253687274750801,0.0,0.00127934001794121,4.2943873233304404e-05,0.0441407694830079,0.838156248463069,0.00275662922254004,0.0,0.00108719619270056,0.0,0.0,0.0
35,0.0,0.0,0.015890384395629214,0.016555966690054612,0.0005547884697048965,0.9166338638785847,0.03469483910857813,0.0,0.015670157457448413,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.03196582427796512,0.5564487361758393,0.4102628902391353,0.001322549307060201,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.08709092063312268,0.007572211535979278,0.8435824579374087,0.028794966368279194,0.0,0.03295944352520999,0.0,0.0,0.0
38,0.012073577770412803,0.0,0.0,0.011583132488209703,0.11293031380670103,0.7690812493136102,0.007049240735340482,0.0,0.08728248588572572,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.030172688517667707,0.10295538051656102,0.8209956912852961,0.003920424425266411,0.04195581525520871,0.0,0.0,0.0
40,0.0,0.0,0.0,0.013612844052248994,0.0,0.6102155257379669,0.04614046383750809,0.0,0.3300311663722759,0.0,0.0,0.0
41,0.040042220914900804,0.0,0.0,0.011151934474927102,0.0,0.5837378428582621,0.25901979245200907,0.0,0.10604820929990101,0.0,0.0,0.0
42,0.12190660023966007,0.0,0.0,0.03002214190308882,0.006489932249225564,0.5747080437430743,0.006997179557802144,0.0,0.25987610230714914,0.0,0.0,0.0
43,0.0,0.0,0.0006627146125746505,0.009322419695530963,0.005029701236437907,0.01453934574286209,0.8986947363426895,0.004029519102700418,0.06772156326720445,0.0,0.0,0.0
44,0.0,0.0,0.0,0.07357115118941976,0.04455891034647063,0.1617023557571411,0.7201675827069685,0.0,0.0,0.0,0.0,0.0
45,0.0013478024287269501,0.0,0.0,0.0,0.184157943367721,0.5342825768018311,0.245958946058584,0.0,0.034252731343137006,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.03157688063481137,0.8508154848980702,0.11719434258303688,0.00041329188408134663,0.0,0.0,0.0,0.0
47,0.061866688512561545,0.0,0.0,0.02434680003538448,0.042858025605206865,0.7618780349902923,0.10905045085655489,0.0,0.0,0.0,0.0,0.0
48,0.0028606572629458794,0.0,0.0,0.0,0.016721711563223097,0.4069668776944439,0.34412536962131196,0.0,0.22932538385807497,0.0,0.0,0.0
49,0.0,0.0,0.0,0.048127881578175935,0.005704346611266424,0.4224815987144613,0.3481197354917112,0.0,0.17556643760438512,0.0,0.0,0.0
50,0.06995956447638148,0.0,0.0,0.040801002464056546,0.020824952322041027,0.5033422109956105,0.22926373609443526,0.0,0.13580853364747514,0.0,0.0,0.0
51,0.0,0.0,0.0,0.07249361124474044,0.00014788505098688612,0.4006697656832413,0.21532238002847115,0.0,0.31136635799256024,0.0,0.0,0.0
52,0.16484245896844804,0.0,0.0,0.14169416327143503,0.010775462687685,0.08010725348744091,0.44856404833119906,0.0,0.154016613253792,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0151496349841795,0.007153710957102009,0.908091412368875,0.0493074544985303,0.0,0.020297787191313,0.0,0.0,0.0
54,0.19248934084888994,0.0,0.0,0.017174112569063094,0.003348295416485449,0.20073834688330094,0.022183128377114388,0.0035771112961959185,0.07204025947495767,0.4884494051339927,0.0,0.0
55,0.0,0.0,0.0,0.05802952816022505,0.01894313323885768,0.24024539972158082,0.6827819388793365,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.04075528776344938,0.0,0.1751750888631929,0.6586590671451857,0.0,0.12541055622817193,0.0,0.0,0.0
57,0.0,0.0,0.0,0.04152782268147671,0.014558856165148999,0.6213685621588331,0.19414548688831504,0.0014230158365682402,0.12697625626965803,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0010935057588563394,0.0,0.04666765603975567,0.018401264959020586,0.0,0.9338375732423673,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0912615354315305,0.04469446629516935,0.23884607356490373,0.4701018881755805,0.004697125237852075,0.15039891129496383,0.0,0.0,0.0
60,0.15052801484277897,0.0,0.0,0.0123465158458755,0.00269737925651543,0.8310352307198291,0.000546690181245232,0.00284616915375575,0.0,0.0,0.0,0.0
61,0.013368597766069005,0.0,0.0,0.07282000150007613,0.011473346241585004,0.36826865731972114,0.4563708304468463,0.0,0.07769856672570243,0.0,0.0,0.0
62,0.0,0.0,0.019197906179607982,0.0,0.024375810576604772,0.9040980433393581,0.05232823990442934,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.07256678379425903,0.7601145079458335,0.12427899057436488,0.04303971768554276,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0139028435739312,0.966583490288766,0.0162296923530171,0.0032839737842857,0.0,0.0,0.0,0.0
65,0.08317922727048159,0.0,0.0,0.025614953788786525,0.011290681033090211,0.7491391559382378,0.12992828273647514,0.0008476992329288209,0.0,0.0,0.0,0.0
66,0.0,0.0,0.011086657030381,0.010041749394625397,0.005531600674162409,0.8163352179561468,0.024503345043977394,0.0,0.13250142990070696,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.008659638016394263,0.6428868184806044,0.011443631738218406,0.0008606481311179744,0.33614926363366515,0.0,0.0,0.0
68,0.6003311094267252,0.0,0.02449099929723511,0.0,0.002164654567924571,0.06589988366867303,0.09870392061990603,0.0007027735655459513,0.20770665885399006,0.0,0.0,0.0
69,0.131624375957338,0.0,0.0,0.0,0.0031933942407255,0.0429313959539898,0.0817901055962777,0.0,0.7404607282516691,0.0,0.0,0.0
70,0.005079411052819281,0.0,0.0,0.0,0.003584980307136561,0.12904217407578703,0.20163104065737905,0.0,0.6606623939068781,0.0,0.0,0.0
71,0.0050089841707548705,0.0,0.0,0.0,0.0090817763258944,0.267233665515089,0.505458626338815,0.000967789448736733,0.21224915820071,0.0,0.0,0.0
