,Astro,CR,Endo,ExcitatoryL2and3,ExcitatoryL4,ExcitatoryL5and6,Inhibitory,Micro,Olig,Peri,Smc,VLMC
22,0.05361798270545533,0.08810377802912188,0.0708609869624883,0.05276707071084584,0.07180336548178139,0.05919622758991746,0.18861537192263259,0.009483311327462919,0.09925414703851002,0.12800449955103813,0.090534125572169,0.08775913310857722
23,0.05666165438947275,0.08205465711953183,0.0725923092956779,0.04969904217574059,0.06807704410990063,0.056355201902556544,0.19133907592034052,0.00977645156692619,0.10148006206704303,0.12860295770325342,0.09443613689319028,0.08892540685636618
24,0.058572208910417776,0.08107179704999048,0.0760348472229271,0.051553286069387125,0.06933626465599155,0.058205020898178,0.17528071296536762,0.0102854482149961,0.10326585531330142,0.12742517708528972,0.09828996808431684,0.09067941352983641
25,0.054690014684687566,0.09619942006049545,0.0736778123443685,0.06238424240835278,0.08086668756352518,0.06771573650586918,0.1534649888099683,0.009809461584469815,0.09910458403241698,0.12517811946021867,0.08768748223591014,0.08922145030971744
26,0.05260763818444012,0.10708040723688578,0.0720968021128163,0.07141387033025946,0.08998450728341797,0.07530452898369486,0.13554522544353043,0.009517463737445338,0.0956624785109162,0.12243985297572846,0.0800408317930677,0.08830639340779745
27,0.05427584153059256,0.10275380460079783,0.07345714924666781,0.06813544773044974,0.0867198725619849,0.07252412081586651,0.1405495557164574,0.009700222088979023,0.09689183260192563,0.12398574064346536,0.0824433448591617,0.0885630676036513
28,0.058071631439146974,0.09756351386192941,0.0778250741800345,0.06969171367302332,0.0864416121964887,0.07410056538906871,0.12492933590032451,0.010479127210106302,0.09981689399518129,0.12183742963585903,0.08808646387532283,0.09115663864351431
29,0.05430158350230531,0.11053120959402463,0.07529698840861127,0.08154877235663002,0.09744527533536412,0.08384946761754156,0.10627125408391495,0.010060488233065159,0.09456444961647169,0.11819799324672009,0.07837067117158437,0.08956184683376693
30,0.05135588704736545,0.12095171204264232,0.0730606603995731,0.09195958009410508,0.10662984855887987,0.09215245775236951,0.0931117833222659,0.00951895209916174,0.09061769748059861,0.11223885578607934,0.07098053457722947,0.08742203083972966
31,0.05220846647427255,0.11905806863258936,0.07236418585901996,0.08921546980628747,0.10458678369292473,0.09000946311548247,0.09847042592165066,0.009554005648156104,0.09141872681219902,0.11382817717544048,0.07209539876015285,0.08719082810182452
32,0.0584806437376732,0.10869516604852449,0.08019541748689843,0.08855426739833082,0.10147221466063495,0.0897225828065644,0.0848197277209441,0.01074147003700591,0.09499453612442442,0.11310219861122142,0.07897276696455005,0.09024900840322775
33,0.0551217558247087,0.11856845331852468,0.07676726902474777,0.10089651907744514,0.11137537593960303,0.09951146474710165,0.07175125148316089,0.010272882655693812,0.08981715254177179,0.10723044271675776,0.07082030711706522,0.08786712555341955
34,0.05176078417770466,0.12829118486018548,0.07271921642811506,0.11213522077545425,0.1204294253491372,0.10820653981586847,0.062266474445065896,0.009649668587717073,0.08438970321088164,0.1015452236019856,0.0633519868343612,0.08525457191352342
