	PCC	SSIM	RMSE	JS
0	-0.04558263721226641	-0.03990770736105957	1.4460861919071533	0.4958795038925549
1	0.4114527720063044	0.15707462202533568	1.0849398398009868	0.3239091377597845
2	0.9835811750072901	0.983425091302555	0.18121161658519574	0.07694021973636203
3	0.3547830361453893	0.3538270112723201	1.1359726791209468	0.29818498931007925
4	0.9628823255009515	0.8971373729612387	0.27246164683877405	0.14282887285161572
5	0.9989398450918759	0.9974657101683547	0.04604682199943992	0.018747549547846208
6	0.9835181357818449	0.9617359180071621	0.18155915960454908	0.05982472208134292
7	0.13851114874043913	0.13508517983908733	1.3126224523902985	0.34633812046136997
8	0.26412067093891806	0.26551735558747946	1.2131606068951317	0.420090957850236
9	0.818704120060939	0.7286914205784784	0.6021559265490313	0.24740994336402533
10	0.3012694826942508	0.24798233658614763	1.1821425610354694	0.356826563569764
11	0.7854596883173118	0.7158175879438122	0.6550424592080853	0.21542720900829762
12	0.9747703827050455	0.9599659192270736	0.22463133038360686	0.07472536737067952
13	0.5242408870022125	0.45214717755002104	0.9754579570620026	0.2953501852864176
14	0.14309152017034282	0.14284254740299457	1.3091283205474222	0.45255374764266654
15	0.8207875068916674	0.8192344525882418	0.5986860497929326	0.2359951671693081
16	-0.0628173801825101	-0.05033890206597213	1.4579556784638619	0.5033651883450855
17	0.10613590330246431	0.0954553548446978	1.337059532479789	0.3722146488633259
18	0.10613590330246431	0.10613590330246431	1.5	1.0
19	0.6784499524615013	0.551575537736583	0.8019352187533587	0.20188739758651508
20	0.734205524941046	0.5133069133292791	0.7291014676421302	0.18513625886178103
21	0.9736468591606894	0.9730224730316901	0.2295784869682295	0.10618338285854778
22	0.5797442386985419	0.506041874996651	0.9167941549785951	0.24224137460327974
23	0.9858547181572582	0.9625805405661366	0.1681979895405512	0.07164704924406909
24	0.09510414201646794	0.0951792967032164	1.3452849943291065	0.41329720352748656
25	0.9966290639722533	0.991236289191677	0.08210890363105287	0.035710919109368224
26	0.9815776457842345	0.9749657862485609	0.1919497549660607	0.049714853025634886
27	0.8335965016167521	0.6983160259531971	0.5768942682732215	0.14809267020121072
28	0.4451496124631541	0.32078599088734466	1.0534233598481153	0.19922426559727602
29	0.8767518850237294	0.8513185636747914	0.49648386675957695	0.15533940536755297
30	0.8493778244716697	0.8024190424097652	0.5488573139320098	0.16292884451353432
31	0.6513171201438498	0.48253122147372274	0.8350842829992078	0.25430095605797226
32	0.7123788954843445	0.5305629623119026	0.7584472354958589	0.24104779758593464
33	0.6823749036535142	0.6100009641699258	0.7970258419229402	0.13293470724068282
34	0.7887151244586627	0.7304163644799347	0.6500536524646829	0.19823002290279848
