,Astro,Endo,ExcitatoryL2and3,ExcitatoryL4,ExcitatoryL5,ExcitatoryL6,Micro,Olig,Pvalb,Smc,Sst,Vip
72,0.03531223232636864,0.028391324993238137,0.104119603733046,0.09396923742514775,0.21194071050563765,0.21620367169694188,0.03354429555737227,0.03289383366253661,0.07855144568559551,0.031258474281349855,0.07165497092690525,0.06216019920586057
73,0.018312866061289217,0.022140647879304826,0.16191385554412957,0.09709057177373431,0.2465038220382798,0.25577248150797605,0.02618857159405321,0.021287782410096927,0.04063971409840595,0.031056798717541727,0.04180345810636954,0.03728943026881893
74,0.1318548137086823,0.05684572228098932,0.04470025968726114,0.043201943471973904,0.13907419681555655,0.12780000714683715,0.11004360505664257,0.06053559416507111,0.07149528054357132,0.06566775022526042,0.06418417064500911,0.08459665625314514
75,0.2816230379468497,0.08137042647856767,0.020752052726676573,0.02327953756428299,0.08802661301646744,0.08219283342303019,0.0759575254027648,0.11688622621263015,0.0553956189241003,0.07636716236880417,0.039310711293065674,0.058838254642760504
76,0.02672167757719164,0.03237504722240709,0.06152688323613472,0.0735895883044449,0.2688938476811295,0.22212371394277833,0.04795052927817673,0.03471560015786382,0.05478356952202475,0.040358142935208834,0.06413133914247951,0.07283006100016026
77,0.18801071126097252,0.05882188132637159,0.029956394637616904,0.03164337796624008,0.16822777077223444,0.12848427125695486,0.06234073837169803,0.08459100433014705,0.05575318901406435,0.06008622520270074,0.06432185541483185,0.06776258044616755
78,0.17223297193464407,0.1130060949006535,0.019157383273397322,0.02754025145762678,0.09847217892181158,0.07674104625897657,0.08183632209473696,0.17001744818917985,0.060294506471094744,0.06874366945387875,0.053877220907839966,0.058080906136159925
79,0.15556566116728102,0.0770322281053704,0.02971672757199869,0.028487969132705095,0.12691883442866184,0.11616437658524262,0.07450606014628265,0.1494453307850374,0.04654715095264162,0.09802510988290492,0.04524432833796656,0.05234622290390724
80,0.03341947185400149,0.02831189621900011,0.05892047897205387,0.05647359851292704,0.26438535599903784,0.3027073907198727,0.03686144310927975,0.03277708952675083,0.04934038420395468,0.03765487064888829,0.049611790359557456,0.04953622987467607
81,0.021081524048776355,0.03223835761283862,0.08261544345550034,0.06858578421004209,0.24804636753730278,0.3111559286488978,0.041244215596187635,0.031900365029734534,0.036837572946375664,0.03421896383722433,0.04918726471302069,0.04288821236409891
82,0.06333128595743921,0.03756148411091489,0.06554468019996618,0.06233988858081096,0.20858046615176426,0.22253320408838279,0.028974325113099438,0.04810360833350553,0.08406527239544236,0.05206409657473967,0.06576024533578614,0.06114144315814843
83,0.05399905652752847,0.03789544670463442,0.06438412607857132,0.06043237147313796,0.19862263325530066,0.18984953708398744,0.04024692393325795,0.05535759373629939,0.09256507096480111,0.051069914975917986,0.08669311742109928,0.068884207845464
84,0.060134800927174686,0.0321165833643846,0.06935875636978539,0.061473295460625396,0.24450672730673134,0.22483593792197654,0.03493261497067515,0.039593503394356425,0.06281107852749762,0.04194007122640572,0.06374913816277936,0.06454749236760772
85,0.06919414400607143,0.04548593154552666,0.0656441908496123,0.07625955614529177,0.25065043685948446,0.18186718838182073,0.05361215341629846,0.05918086458475665,0.05518511937230709,0.05324013041331457,0.04589033909983319,0.043789945325682464
86,0.027850375164407186,0.030953974373247786,0.06955425642976329,0.10102996053837457,0.23534245178915353,0.2061379723773605,0.03364002548451057,0.03636595633660854,0.08219489075500092,0.03951626275141859,0.07941757581830684,0.057996298181847664
87,0.03104539306560739,0.023760362521634725,0.10611319554251251,0.13218899150003718,0.25911817031324136,0.21455665045678848,0.030972878559933168,0.03142398884689892,0.04613032718995164,0.032102764847888675,0.05098099371019155,0.041606283445314196
88,0.022980804975089374,0.02603599609046025,0.08123382977431232,0.13403220776998573,0.254299649815185,0.22910293763900874,0.033447752942860794,0.026876165158121027,0.0604060343891541,0.03559245225365082,0.05346501768978335,0.04252715150238843
89,0.03826750737873238,0.042417299557592276,0.08898572274825116,0.1078237678274645,0.22552048464215835,0.18792437991505145,0.045453197952647725,0.06016655872670924,0.05631869444357803,0.04782997336918733,0.05338772550442505,0.04590468793420258
