,RCTD,Cell2location,Tangram,Seurat,Stereoscope,SPOTlight,SpatialDWLS,DestVI,STRIDE,DSTG,dataset
Inh_L1_2_SST_CLIC6,0.5317662356015503,0.7074272983936355,0.5992321865901052,0.7446602965640126,0.6911871838287394,0.7556542579662673,0.7332726668557709,0.7269590692692895,0.7872852980511792,0.8149085385245738,1
Inh_L1_2_SST_PRRT4,0.46174244096541966,0.5467192239980191,0.6042578773955058,,0.6082164760133225,0.53321142214349,0.5437820746003408,0.695280210384875,0.7327673570869687,0.8187870117260383,1
Inh_L1_2_VIP_EXPH5,0.29850972487971916,0.5036539075809816,0.3692673908161251,0.6954819399401635,0.4572540074582789,0.3762803453898646,0.7554680046760018,0.4855807811662321,0.5942856270842318,0.7874209502740683,1
Inh_L1_2_VIP_HTR3A,,,,,,,,,,,1
Inh_L1_2_VIP_PTGER3,,0.6757312136668256,0.5360261720318225,,0.6677540490828205,0.8001320559218882,0.5856106296554808,0.7183918290497687,0.7757859746323699,0.8211931254912385,1
Inh_L1_2_VIP_SCML4,,0.6210622442939483,0.6879013611077285,,0.5980349303853953,0.7305494915361509,,0.6774870887536047,0.7675532413199827,0.8219579773583011,1
Inh_L1_2_VIP_WNT4,,0.7247218423271666,0.770124257037104,,0.6025209815221003,0.779665649129644,0.3930581961863757,0.7945354889733884,0.8131726837297726,0.8298579856958854,1
Inh_L1_3_SST_FAM20A,0.4398869100911857,0.5982956838355914,0.5594780984861251,0.7272950165388242,0.5719258722217312,0.4837239634102074,,0.7385042796846626,0.7008233236668991,0.7820719625656932,1
Inh_L1_3_VIP_CBLN1,0.3270156358885934,0.6113346528817718,0.5235283396902896,0.6509230965669851,0.620296116327282,0.5830859234748984,0.6234798624229055,0.5581627481841571,0.7124692308768081,0.8055725126978284,1
Inh_L1_3_VIP_CHRNA2,0.5924916448309061,0.6453254577088168,0.7056856528613775,0.7809010172096957,0.6942353149589359,0.7562439728617216,0.7228816617421716,0.746592830047832,0.7804807066093966,0.8244289445785334,1
Inh_L1_3_VIP_FNDC1,,0.7549450212267291,0.7341293141549858,,0.6700371215199223,0.7484560140840852,,0.8106856290887697,0.8121949402820968,0.8299054643340256,1
Inh_L1_3_VIP_HSPB6,0.5394462423618291,0.7395223527206881,0.6308111748447889,0.7917601741006595,0.7081213876969438,0.7550233847490523,0.7542822938366803,0.8064981749390113,0.7531360659629411,0.8166861122005039,1
Inh_L1_5_VIP_CD27_AS1,,0.7090695712361591,0.659152480106142,0.7859489284914344,0.7749734916087101,0.8246967101948512,0.822867603019789,0.7669435952205244,0.8053770401029183,0.8240950809875269,1
Inh_L1_5_VIP_LINC01013,,0.6032918541662291,0.45038736946479196,0.6167746993443217,0.5699239189840716,0.6646556592342624,,0.6913161192243262,0.7219931325186952,0.8212195197692604,1
