,RCTD,Cell2location,Tangram,Seurat,Stereoscope,SPOTlight,SpatialDWLS,DestVI,STRIDE,DSTG,dataset
Exc_L3_5_RORB_LINC01202,0.6790444824665044,0.7481931632010544,0.54756084799326,0.1711236187235982,0.08191454883489054,0.22166578211612425,0.39720638674216796,0.36523718677207057,0.055290170308501876,0.002341703293295998,1
Exc_L3_5_RORB_LNX2,0.6060705511272747,0.5110393816930451,0.5870513313383151,0.43368138111922466,0.3827048968637573,0.7392215617775786,0.022285336138114963,0.40459962695608576,0.33231187158650266,0.010781628949612779,1
Exc_L3_5_RORB_RPRM,0.055063648782602816,0.14205563965432222,0.6631509185784218,0.1512556410092251,0.03561913939143534,0.07410846677564291,0.008883772690002614,0.3989928405906629,0.18645691678655738,0.0031886518524998518,1
Exc_L3_5_RORB_TNNT2,0.7921794193862441,0.7993100183169037,0.5881585809066007,0.0919477785043177,0.17888064723900868,0.14441186407619497,,0.4173265510143753,0.03961293437711564,0.0019698232677215852,1
Exc_L3_LAMP5_CARM1P1,0.777180669807907,0.8025936704133398,0.5897752443152661,0.3509536548588281,0.6791507640920919,0.8017014868022304,0.1453880917153237,0.6244285153527919,0.5953003730505821,0.015263414390903372,1
Exc_L3_RORB_OTOGL,0.8173715949165178,0.805096240641308,0.8140877503525326,0.33801198436361335,0.3576248905971763,0.8764724840525105,0.2565189058614112,0.6774165089783365,0.4891997874460815,0.00528399685568016,1
Exc_L3_THEMIS_ENPEP,0.6540587322690761,0.6233296272522199,0.6053734030908384,0.19050572064470855,0.2745466366620719,0.4605650903337975,,0.08785751087913576,0.14090375725581966,0.002966699228214914,1
Exc_L5_6_FEZF2_C9orf135_AS1,0.6952552145774185,0.7763694163445816,0.36747685095405125,0.43304577870415006,0.7642841450813015,0.8699153654143503,0.3403726305471432,0.3039714148905993,0.7887498589859891,0.016245072504536648,1
Exc_L5_6_FEZF2_CFTR,,0.21596772072716278,0.3130800638114031,0.045209182703587834,0.2361127580029494,0.015399990222146196,0.03786455224997574,0.10344561918154084,0.0235215278050967,0.0009242236599791273,1
Exc_L5_6_FEZF2_FILIP1L,0.42526467738598916,0.43536052715842605,0.26018896833561844,0.0793147253445477,0.13224124990839536,0.1118905723669035,0.14107613080415038,0.24455245846367665,0.029854702658473842,0.0019348270187494775,1
Exc_L5_6_FEZF2_IFNG_AS1,0.9243805792990506,0.800154445355906,0.8314040327827182,0.3797231422601094,0.5513171393990282,0.8931363644850456,0.769821211349064,0.8388354599273625,0.7753290630818321,0.0035070483427346037,1
Exc_L5_6_FEZF2_LPO,,0.9078130287586799,0.3991244219977299,0.21109899748576158,0.4026149491841813,0.32340108811514057,,0.34080771551348266,0.14191870905568,0.0010821664918978014,1
Exc_L5_6_FEZF2_OR1L8,0.6853671768343513,0.7021453589513162,0.7491049409323598,,0.4711412973134684,0.5106901941395143,0.11168031771952677,0.09460813215348444,0.04948482400446923,0.0038270755374685663,1
Exc_L5_6_FEZF2_SH2D1B,,0.38459244397422393,0.2972360950603845,,0.2390621384828789,0.06271435320250987,0.32284516111909,0.28426576764144174,0.03718228914199969,0.00014274627253690447,1
Exc_L5_6_THEMIS_SMYD1,0.9319436985087505,0.9195709099818135,0.5089903043145854,,0.8969525721868294,0.9364535383524076,0.4642770718247222,0.8403147457047226,0.928403074566162,0.0034053092880553257,1
Exc_L5_6_THEMIS_TNFAIP6,0.48204160383151173,0.42345436808251297,0.5182453476718641,0.10931683755411302,0.4298415868016534,0.4063675210144284,,0.05375597064475944,0.11809948380412046,0.004250136088729236,1
Exc_L5_FEZF2_CSN1S1,,0.4594527409292645,0.14388423821940485,,0.11067139803664644,0.017372751384955865,0.5927510945145793,0.09530850616641925,0.045188002806865406,0.0009663593141829922,1
Exc_L5_FEZF2_NREP_AS1,0.8701395822457723,0.37534722922673036,0.21846224451705246,,0.08020540380345088,0.2621811624621682,0.5911530823983892,0.3865861136759314,0.12783656023350656,0.0012084116339396052,1
Exc_L5_FEZF2_PKD2L1,0.536956089137281,0.5155759710736664,0.4806107333165675,0.1117340654849075,0.2959494583335846,0.2899468727471802,0.5369561946037219,0.2672376954315539,0.09268309167687873,0.0022635826257400332,1
Exc_L5_FEZF2_RNF144A_AS1,,0.48715497429541127,0.633838813445944,0.305343694074325,0.37451882371589224,0.33531069665610597,0.40719971701048324,0.1844833511930148,0.25464674037920604,0.0008462634543025847,1
Exc_L5_RORB_MED8,0.5252275482663016,0.7379253352176264,0.7531876097131532,0.039441868648343904,0.25177711627269583,0.08604960643094771,0.4209140984602204,0.2804192201565046,0.04060278805176878,0.0023626105161246645,1
Exc_L5_THEMIS_FGF10,,0.29374985195753456,0.35124610184576266,0.04524359271098154,0.38568747372780077,0.1129594065425715,0.4092217210317471,0.09655150160346428,0.008915626434676398,0.0018685825745612817,1
Exc_L5_THEMIS_LINC01116,0.45063518591463,0.3219541170295082,0.24559258545563162,,0.4463655355517134,0.02803915845698256,0.6015749489458936,0.05343439977906793,0.01959746127510181,0.001182980006108416,1
Exc_L5_THEMIS_RGPD6,,0.3295473373769126,0.5074070010279748,,0.38215465784618113,0.25358617536693345,0.45482777921947193,0.2000427160354897,0.04535962747587569,0.0006293109240186816,1
Exc_L5_THEMIS_SLC22A18,0.8436602879712669,0.7821869763562453,0.738172623889689,,0.43260777300250897,0.6820500028180172,0.10174929418255592,0.6305407178821657,0.4891813908892239,0.005935907924228321,1
Exc_L5_THEMIS_VILL,,0.49512160567414765,0.49435784750703676,,0.5675514757832593,0.11752226228190021,0.0744009066028357,0.3196479525924785,0.05948680324485864,0.002285443645951139,1
Exc_L6_FEZF2_FFAR4,,0.4698751514376149,0.23068109887847824,0.15841317878444738,0.09375908781265284,0.08047274798108249,0.26148466840480894,0.16154150302903084,0.05469931463361258,0.0007908605611234199,1
Exc_L6_FEZF2_KLK7,0.8864859609234755,0.8715684948373457,0.8139653127519505,0.6216985017746935,0.397444734341806,0.8385910874748428,,0.40986053268181366,0.6906536627924806,0.00562081284348624,1
Exc_L6_FEZF2_PDYN,,,,,0.02857740905291563,0.0007738933564101307,,0.04246818755947564,,0.0005814904304736319,1
Exc_L6_FEZF2_POGK,,0.45338754220704897,0.865037114002986,0.17457420894205222,0.2736477005518678,0.09546946909101871,0.42168024934847087,0.21516390590478504,0.07940346361874924,0.0013540199625509425,1
Exc_L6_FEZF2_PROKR2,,0.563619914549959,0.7213112223282248,,0.36326385585176335,0.13155912736138728,0.16258134749705655,0.46470500174559787,0.3101321735944689,0.0006990025060717174,1
Exc_L6_THEMIS_LINC00343,0.7113239016302514,0.643542671517358,0.3264225030523902,0.26512487233500237,0.6237417374016896,0.5943726065678208,0.2960211737381198,0.551271974268228,0.5288599432397239,0.0011247475332955424,1
Exc_L6_THEMIS_SLN,0.7203212093333349,0.6295784231895005,0.7222048056888828,0.14180051055050255,0.509833860877495,0.4613850377056064,0.122319436890922,0.4800144546721051,0.12821860091166537,0.001542170132757999,1
Exc_L6_THEMIS_SNTG2,0.6112240035412667,0.6574408018566251,0.3334211212231784,,0.577923909058206,0.7392379378095632,0.028612071720321652,0.5034195150864863,0.41296069606087543,-0.0015038614570027943,1
Inh_L1_2_PVALB_CDK20,,0.45253118873299947,0.6415712176818789,,0.32164796298999143,0.04959963466243696,0.545006815468547,0.272395410830947,0.01556592315028458,0.0010659103059224705,1
Inh_L1_2_SST_CCNJL,0.8008112271128259,0.6018648409001334,0.6707825012316747,,0.2992953049273462,0.3800054234938011,0.28095482301702634,0.14516907024219516,0.1648366524145098,0.002085647062046262,1
Inh_L1_2_SST_CLIC6,0.7148733081685877,0.24182671043433088,0.4527664915121644,0.13898910385298713,0.26271001756578505,0.05331197761391098,0.2939942648698982,0.2273259635711551,0.029898004121744218,0.0010490447467947925,1
Inh_L1_2_SST_PRRT4,0.8822156516872907,0.6829829501461601,0.6258385600736882,,0.35439009980300173,0.7405741934591205,0.6778366134297124,0.3435541568725533,0.18857888325705413,0.0012636730499851763,1
Inh_L1_2_VIP_EXPH5,0.771904917913488,0.6943997971399085,0.7860757278973064,0.22507610938453443,0.6088667317489486,0.806364944536477,0.07121343669308686,0.8029146192438881,0.4328680751281357,0.003193791170339543,1
Inh_L1_2_VIP_HTR3A,,,,,,,,,,,1
Inh_L1_2_VIP_PTGER3,,0.4602235971842371,0.5903733692058952,,0.3529521233293315,0.008458123020954438,0.5565948600090672,0.3902514608650999,0.06249901575987781,0.0011526844698524844,1
Inh_L1_2_VIP_SCML4,,0.5579448166259714,0.3395976492300712,,0.5491910241701701,0.1327861807221987,,0.37317214344125965,0.0780208768711789,0.0006857609527616891,1
Inh_L1_2_VIP_WNT4,,0.34407525624030555,0.19196170716962846,,0.7474498324442748,0.07321897710687864,0.8815375305281535,0.1315551312306501,0.02800424367274601,0.0003976572152588042,1
Inh_L1_3_SST_FAM20A,0.49072882151907743,0.395322088502336,0.6689916291390325,0.21042488483207564,0.46575424135168064,0.7461506337217575,,0.1756514080745293,0.20039476523920627,0.0030575026786398085,1
Inh_L1_3_VIP_CBLN1,0.9146995814800408,0.5270237723160274,0.6218200427524814,0.2363317649681571,0.23870110798126964,0.4821857692338545,0.42012191054566067,0.6499037675446385,0.08034364527907958,0.0027339871733681655,1
Inh_L1_3_VIP_CHRNA2,0.5924361418630046,0.5301787613909514,0.39847074383536557,0.0482415683950149,0.29345404147471393,0.07327651494643382,0.3471884552139314,0.32244847362393586,0.0462807805826633,0.0011810912540814555,1
Inh_L1_3_VIP_FNDC1,,0.1710526724374303,0.20624241924278333,,0.49599875182946385,0.22167393159314838,,0.024084838655383592,0.006862335440870732,0.0004372831354693837,1
Inh_L1_3_VIP_HSPB6,0.6214573159966151,0.1301830661418837,0.49444580987069353,0.03415656173067492,0.14880316677591165,0.056833817969497755,0.19021877678176422,0.07365244780848915,0.06287514854059754,0.002272001031780251,1
Inh_L1_5_VIP_CD27_AS1,,0.40212534085960183,0.40424401341735505,0.05129925045454338,0.22688081691519094,0.000334927468898446,0.11716469616317114,0.06378286652198352,0.007065606208164756,0.0007112802573990158,1
Inh_L1_5_VIP_LINC01013,,0.6012549690190739,0.7620501984758867,0.522559225809481,0.4636550465933982,0.3351152297302951,,0.23220387610668128,0.23103572084620136,0.0013457112967215283,1
Inh_L1_5_VIP_PHLDB3,,0.4488056919226261,0.2643652775678625,0.13245932706361052,0.06599668348885933,0.013573185536817479,0.2280065047969032,0.11364722988036474,0.03639918555464851,0.0007252135451276367,1
Inh_L1_5_VIP_SMOC1,0.7327203115020565,0.5917949649796072,0.7203810004770038,0.2962881728495748,0.3796472968155099,0.5479342907071674,0.33588350205502937,0.3651964207694745,0.20824216632888312,0.004781905262478316,1
Inh_L1_6_LAMP5_AARD,0.8689237667485458,0.5965525723765904,0.7543332229930739,0.5014597559090863,0.3122744962580486,0.774421611028143,0.20846348004413348,0.7660275296574791,0.45244649289890165,0.002894752470355096,1
Inh_L1_6_LAMP5_CA1,0.8925553220715049,0.8168893140162836,0.8505740857154841,0.10986773682751383,0.4894397467333162,0.9140666504121998,0.20266411613909702,0.8204909491311525,0.6533753038284307,0.003884285585503225,1
Inh_L1_6_LAMP5_NES,0.7078173181021105,0.6766171918059888,0.7067542791433203,0.15389096241869782,0.3445618666625294,0.3658272889216072,0.2835920645284774,0.08664433613272121,0.12374006874981075,0.005047065294102796,1
